application_id,customer_id,requested_amount,tenure_months,purpose,submitted_at,channel
APP200324,CUS100324,844000,24,HOME_RENOVATION,2026-02-26 17:36:00,MOBILE
APP200325,CUS100325,948000,60,DEBT_CONSOLIDATION,2026-08-13 15:46:00,WEB
APP200326,CUS100326,401000,48,HOME_RENOVATION,2026-12-09 21:36:00,MOBILE
APP200327,CUS100327,252000,36,TRAVEL,2026-10-11 18:33:00,WEB
APP200328,CUS100328,385000,48,HOME_RENOVATION,2026-05-07 02:10:00,MOBILE
APP200329,CUS100329,352000,36,MEDICAL,2026-08-12 23:55:00,MOBILE
APP200330,CUS100330,748000,12,HOME_RENOVATION,2026-12-27 06:04:00,WEB
APP200331,CUS100331,161000,36,EDUCATION,2026-02-21 15:38:00,WEB
APP200332,CUS100332,233000,36,TRAVEL,2026-04-26 11:53:00,WEB
APP200333,CUS100333,433000,48,OTHER,2026-10-01 20:06:00,WEB
APP200334,CUS100334,701000,60,EDUCATION,2026-05-04 07:51:00,MOBILE
APP200335,CUS100335,379000,12,EDUCATION,2026-07-08 20:55:00,MOBILE
APP200336,CUS100336,711000,12,HOME_RENOVATION,2026-07-22 06:46:00,MOBILE
APP200337,CUS100337,719000,36,MEDICAL,2026-10-16 05:48:00,MOBILE
APP200338,CUS100338,395000,24,DEBT_CONSOLIDATION,2026-11-04 15:42:00,MOBILE
APP200339,CUS100339,349000,48,DEBT_CONSOLIDATION,2026-11-10 04:37:00,WEB
APP200340,CUS100340,505000,48,HOME_RENOVATION,2026-09-29 14:04:00,MOBILE
APP200341,CUS100341,360000,60,MEDICAL,2026-06-03 21:57:00,MOBILE
APP200342,CUS100342,755000,24,DEBT_CONSOLIDATION,2026-10-24 11:57:00,MOBILE
APP200343,CUS100343,448000,12,TRAVEL,2026-06-27 20:01:00,MOBILE
APP200344,CUS100344,283000,48,MEDICAL,2026-02-11 16:51:00,MOBILE
APP200345,CUS100345,593000,36,TRAVEL,2026-04-10 04:45:00,MOBILE
APP200346,CUS100346,278000,60,OTHER,2026-06-28 22:24:00,WEB
APP200347,CUS100347,646000,48,DEBT_CONSOLIDATION,2026-02-21 20:52:00,WEB
APP200348,CUS100348,229000,36,OTHER,2026-07-12 21:33:00,WEB
APP200349,CUS100349,413000,36,EDUCATION,2026-07-29 21:24:00,WEB
APP200350,CUS100350,635000,36,DEBT_CONSOLIDATION,2026-11-20 09:58:00,MOBILE
APP200351,CUS100351,523000,36,OTHER,2026-04-03 23:12:00,MOBILE
APP200352,CUS100352,684000,36,TRAVEL,2026-09-25 18:52:00,WEB
APP200353,CUS100353,778000,48,OTHER,2026-12-22 23:00:00,WEB
APP200354,CUS100354,267000,36,HOME_RENOVATION,2026-10-26 09:19:00,MOBILE
APP200355,CUS100355,1466000,24,TRAVEL,2026-08-24 07:08:00,WEB
APP200356,CUS100356,169000,12,DEBT_CONSOLIDATION,2026-08-21 19:40:00,WEB
APP200357,CUS100357,619000,36,MEDICAL,2026-10-19 20:57:00,MOBILE
APP200358,CUS100358,350000,12,EDUCATION,2026-06-25 08:02:00,MOBILE
APP200359,CUS100359,100000,48,EDUCATION,2026-07-31 05:40:00,WEB
APP200360,CUS100360,388000,12,OTHER,2026-08-17 03:18:00,MOBILE
APP200361,CUS100361,248000,36,DEBT_CONSOLIDATION,2026-05-22 21:38:00,MOBILE
APP200362,CUS100362,327000,48,HOME_RENOVATION,2026-02-12 04:23:00,MOBILE
APP200363,CUS100363,307000,18,HOME_RENOVATION,2026-01-01 19:51:00,WEB
APP200364,CUS100364,626000,48,EDUCATION,2026-11-08 18:50:00,MOBILE
APP200365,CUS100365,249000,48,DEBT_CONSOLIDATION,2026-01-03 09:02:00,MOBILE
APP200366,CUS100366,302000,24,EDUCATION,2026-01-03 19:43:00,WEB
APP200367,CUS100367,741000,36,HOME_RENOVATION,2026-06-05 16:35:00,MOBILE
APP200368,CUS100368,306000,60,OTHER,2026-05-22 18:16:00,MOBILE
APP200369,CUS100369,253000,24,TRAVEL,2026-03-08 18:25:00,WEB
APP200370,CUS100370,594000,36,OTHER,2026-08-06 10:22:00,MOBILE
APP200371,CUS100371,389000,36,EDUCATION,2026-04-16 12:04:00,WEB
APP200372,CUS100372,641000,48,OTHER,2026-09-22 16:51:00,WEB
APP200373,CUS100373,321000,24,DEBT_CONSOLIDATION,2026-06-25 02:34:00,MOBILE
APP200374,CUS100374,492000,36,EDUCATION,2026-06-29 13:16:00,MOBILE
APP200375,CUS100375,667000,36,OTHER,2026-09-19 10:17:00,MOBILE
APP200376,CUS100376,457000,36,HOME_RENOVATION,2026-05-21 16:49:00,WEB
APP200377,CUS100377,664000,48,DEBT_CONSOLIDATION,2026-08-27 10:28:00,WEB
APP200378,CUS100378,646000,36,MEDICAL,2026-12-25 07:30:00,MOBILE
APP200379,CUS100379,605000,36,EDUCATION,2026-10-24 11:57:00,MOBILE
APP200380,CUS100380,446000,48,EDUCATION,2026-11-14 15:58:00,MOBILE
APP200381,CUS100381,334000,36,TRAVEL,2026-02-16 01:42:00,WEB
APP200382,CUS100382,226000,48,HOME_RENOVATION,2026-02-28 02:21:00,WEB
APP200383,CUS100383,136000,24,HOME_RENOVATION,2026-12-08 04:33:00,WEB
APP200384,CUS100384,332000,36,DEBT_CONSOLIDATION,2026-11-17 22:16:00,WEB
APP200385,CUS100385,339000,36,OTHER,2026-09-09 18:59:00,MOBILE
APP200386,CUS100386,216000,60,TRAVEL,2026-06-30 14:49:00,WEB
APP200387,CUS100387,334000,24,DEBT_CONSOLIDATION,2026-03-07 18:03:00,MOBILE
APP200388,CUS100388,761000,48,EDUCATION,2026-02-18 05:28:00,MOBILE
APP200389,CUS100389,724000,48,EDUCATION,2026-09-25 03:49:00,WEB
APP200390,CUS100390,337000,36,EDUCATION,2026-09-02 18:49:00,MOBILE
APP200391,CUS100391,215000,36,TRAVEL,2026-02-05 12:22:00,WEB
APP200392,CUS100392,654000,12,TRAVEL,2026-01-15 06:31:00,MOBILE
APP200393,CUS100393,921000,36,TRAVEL,2026-03-19 05:34:00,WEB
APP200394,CUS100394,1020000,18,MEDICAL,2026-03-19 14:13:00,MOBILE
APP200395,CUS100395,334000,36,MEDICAL,2026-10-10 21:07:00,WEB
APP200396,CUS100396,263000,18,EDUCATION,2026-06-29 22:06:00,MOBILE
APP200397,CUS100397,164000,24,OTHER,2026-08-20 07:22:00,MOBILE
APP200398,CUS100398,351000,36,EDUCATION,2026-05-10 18:02:00,WEB
APP200399,CUS100399,666000,24,MEDICAL,2026-03-10 19:57:00,WEB
APP200400,CUS100400,418000,36,DEBT_CONSOLIDATION,2026-07-26 06:02:00,MOBILE
APP200401,CUS100401,424000,18,MEDICAL,2026-09-08 08:09:00,MOBILE
APP200402,CUS100402,893000,18,OTHER,2026-03-29 04:32:00,MOBILE
APP200403,CUS100403,396000,60,MEDICAL,2026-12-16 07:19:00,MOBILE
APP200404,CUS100404,273000,48,EDUCATION,2026-06-09 18:39:00,WEB
APP200405,CUS100405,517000,24,MEDICAL,2026-11-17 15:11:00,MOBILE
APP200406,CUS100406,780000,36,MEDICAL,2026-03-13 02:24:00,MOBILE
APP200407,CUS100407,579000,36,EDUCATION,2026-01-11 14:50:00,MOBILE
APP200408,CUS100408,417000,60,TRAVEL,2026-08-24 02:37:00,WEB
APP200409,CUS100409,526000,48,OTHER,2026-01-21 18:06:00,MOBILE
APP200410,CUS100410,253000,18,EDUCATION,2026-08-16 05:43:00,MOBILE
APP200411,CUS100411,325000,36,DEBT_CONSOLIDATION,2026-06-23 05:33:00,WEB
APP200412,CUS100412,190000,60,OTHER,2026-08-29 03:31:00,MOBILE
APP200413,CUS100413,198000,48,MEDICAL,2026-01-31 14:15:00,MOBILE
APP200414,CUS100414,187000,48,HOME_RENOVATION,2026-05-01 19:07:00,MOBILE
APP200415,CUS100415,1353000,48,OTHER,2026-07-26 15:20:00,MOBILE
APP200416,CUS100416,286000,48,MEDICAL,2026-11-16 16:57:00,WEB
APP200417,CUS100417,506000,24,TRAVEL,2026-08-09 23:52:00,MOBILE
APP200418,CUS100418,221000,36,DEBT_CONSOLIDATION,2026-03-02 23:16:00,WEB
APP200419,CUS100419,280000,18,DEBT_CONSOLIDATION,2026-05-11 17:50:00,MOBILE
APP200420,CUS100420,305000,60,DEBT_CONSOLIDATION,2026-01-18 04:01:00,MOBILE
APP200421,CUS100421,371000,36,OTHER,2026-07-27 19:49:00,WEB
APP200422,CUS100422,380000,12,EDUCATION,2026-03-04 02:05:00,MOBILE
APP200423,CUS100423,763000,12,EDUCATION,2026-08-31 07:25:00,MOBILE
APP200424,CUS100424,409000,12,DEBT_CONSOLIDATION,2026-10-12 06:05:00,MOBILE
APP200425,CUS100425,181000,48,OTHER,2026-01-25 04:11:00,MOBILE
APP200426,CUS100426,266000,18,HOME_RENOVATION,2026-01-18 07:03:00,MOBILE
APP200427,CUS100427,308000,24,EDUCATION,2026-08-27 13:44:00,MOBILE
APP200428,CUS100428,355000,36,DEBT_CONSOLIDATION,2026-11-24 05:44:00,MOBILE
APP200429,CUS100429,361000,60,TRAVEL,2026-12-30 12:15:00,MOBILE
APP200430,CUS100430,237000,48,DEBT_CONSOLIDATION,2026-01-15 07:22:00,WEB
APP200431,CUS100431,201000,48,EDUCATION,2026-11-06 10:32:00,MOBILE
APP200432,CUS100432,266000,48,EDUCATION,2026-10-07 14:30:00,WEB
APP200433,CUS100433,519000,12,TRAVEL,2026-01-01 14:20:00,MOBILE
APP200434,CUS100434,508000,36,DEBT_CONSOLIDATION,2026-08-24 04:59:00,WEB
APP200435,CUS100435,488000,18,EDUCATION,2026-09-06 18:28:00,MOBILE
APP200436,CUS100436,316000,18,MEDICAL,2026-01-27 13:09:00,WEB
APP200437,CUS100437,1105000,36,EDUCATION,2026-05-17 07:02:00,MOBILE
APP200438,CUS100438,177000,24,TRAVEL,2026-08-13 06:20:00,MOBILE
APP200439,CUS100439,382000,36,TRAVEL,2026-04-24 00:21:00,MOBILE
APP200440,CUS100440,464000,60,TRAVEL,2026-07-20 23:29:00,MOBILE
APP200441,CUS100441,1125000,48,OTHER,2026-03-23 19:44:00,MOBILE
APP200442,CUS100442,190000,24,HOME_RENOVATION,2026-08-24 16:50:00,WEB
APP200443,CUS100443,266000,24,OTHER,2026-03-09 18:49:00,MOBILE
APP200444,CUS100444,349000,48,TRAVEL,2026-03-27 05:49:00,WEB
APP200445,CUS100445,246000,18,OTHER,2026-09-24 02:14:00,MOBILE
APP200446,CUS100446,802000,36,EDUCATION,2026-02-15 22:00:00,MOBILE
APP200447,CUS100447,329000,18,DEBT_CONSOLIDATION,2026-07-04 15:29:00,MOBILE
APP200448,CUS100448,473000,48,EDUCATION,2026-10-10 18:46:00,MOBILE
APP200449,CUS100449,688000,24,DEBT_CONSOLIDATION,2026-10-04 08:57:00,WEB
APP200450,CUS100450,398000,36,OTHER,2026-07-07 18:54:00,MOBILE
APP200451,CUS100451,558000,60,OTHER,2026-10-17 18:39:00,MOBILE
APP200452,CUS100452,286000,24,OTHER,2026-05-26 16:19:00,WEB
APP200453,CUS100453,381000,36,OTHER,2026-12-16 11:57:00,MOBILE
APP200454,CUS100454,255000,18,TRAVEL,2026-06-19 21:49:00,WEB
APP200455,CUS100455,227000,36,EDUCATION,2026-12-23 12:14:00,MOBILE
APP200456,CUS100456,875000,36,DEBT_CONSOLIDATION,2026-10-30 08:10:00,WEB
APP200457,CUS100457,121000,36,MEDICAL,2026-01-01 06:58:00,MOBILE
APP200458,CUS100458,258000,36,HOME_RENOVATION,2026-04-22 11:28:00,MOBILE
APP200459,CUS100459,907000,36,MEDICAL,2026-04-24 06:09:00,WEB
APP200460,CUS100460,1543000,48,EDUCATION,2026-03-08 03:59:00,MOBILE
APP200461,CUS100461,607000,24,OTHER,2026-04-21 15:44:00,MOBILE
APP200462,CUS100462,264000,60,HOME_RENOVATION,2026-05-20 13:23:00,MOBILE
APP200463,CUS100463,366000,60,MEDICAL,2026-10-05 17:39:00,WEB
APP200464,CUS100464,445000,48,TRAVEL,2026-12-09 00:43:00,MOBILE
APP200465,CUS100465,488000,48,TRAVEL,2026-07-26 14:38:00,MOBILE
APP200466,CUS100466,400000,48,DEBT_CONSOLIDATION,2026-12-04 03:26:00,WEB
APP200467,CUS100467,664000,48,MEDICAL,2026-09-26 22:44:00,MOBILE
APP200468,CUS100468,471000,48,EDUCATION,2026-10-11 11:58:00,MOBILE
APP200469,CUS100469,222000,18,HOME_RENOVATION,2026-12-03 00:42:00,MOBILE
APP200470,CUS100470,183000,48,TRAVEL,2026-05-03 09:50:00,MOBILE
APP200471,CUS100471,306000,24,MEDICAL,2026-04-19 00:45:00,WEB
APP200472,CUS100472,453000,36,DEBT_CONSOLIDATION,2026-09-18 14:05:00,WEB
APP200473,CUS100473,879000,60,EDUCATION,2026-04-12 23:59:00,MOBILE
APP200474,CUS100474,783000,36,DEBT_CONSOLIDATION,2026-07-07 11:08:00,MOBILE
APP200475,CUS100475,246000,36,TRAVEL,2026-04-28 04:43:00,MOBILE
APP200476,CUS100476,563000,36,TRAVEL,2026-04-12 01:29:00,WEB
APP200477,CUS100477,450000,60,HOME_RENOVATION,2026-04-28 03:52:00,WEB
APP200478,CUS100478,301000,36,DEBT_CONSOLIDATION,2026-12-22 20:38:00,WEB
APP200479,CUS100479,151000,24,MEDICAL,2026-11-04 07:28:00,MOBILE
APP200480,CUS100480,825000,36,MEDICAL,2026-08-31 03:24:00,MOBILE
APP200481,CUS100481,136000,36,HOME_RENOVATION,2026-03-21 19:54:00,WEB
APP200482,CUS100482,316000,60,EDUCATION,2026-04-19 06:36:00,WEB
APP200483,CUS100483,1839000,60,EDUCATION,2026-12-08 05:25:00,MOBILE
APP200484,CUS100484,312000,36,TRAVEL,2026-07-09 19:52:00,MOBILE
APP200485,CUS100485,262000,18,DEBT_CONSOLIDATION,2026-01-21 19:52:00,WEB
APP200486,CUS100486,158000,36,OTHER,2026-09-29 22:39:00,WEB
APP200487,CUS100487,748000,60,DEBT_CONSOLIDATION,2026-04-12 19:27:00,MOBILE
APP200488,CUS100488,615000,36,MEDICAL,2026-02-17 10:54:00,MOBILE
APP200489,CUS100489,812000,12,HOME_RENOVATION,2026-09-25 14:14:00,MOBILE
APP200490,CUS100490,445000,36,OTHER,2026-03-21 16:14:00,MOBILE
APP200491,CUS100491,643000,36,TRAVEL,2026-11-04 04:29:00,MOBILE
APP200492,CUS100492,586000,24,EDUCATION,2026-09-26 03:09:00,WEB
APP200493,CUS100493,348000,60,HOME_RENOVATION,2026-12-17 14:37:00,MOBILE
APP200494,CUS100494,564000,24,HOME_RENOVATION,2026-09-29 20:47:00,MOBILE
APP200495,CUS100495,374000,60,TRAVEL,2026-05-13 03:15:00,MOBILE
APP200496,CUS100496,479000,48,TRAVEL,2026-11-05 19:22:00,MOBILE
APP200497,CUS100497,348000,60,DEBT_CONSOLIDATION,2026-05-07 10:34:00,WEB
APP200498,CUS100498,517000,36,DEBT_CONSOLIDATION,2026-06-03 05:36:00,WEB
APP200499,CUS100499,251000,36,OTHER,2026-06-05 08:35:00,MOBILE
APP200500,CUS100500,298000,36,DEBT_CONSOLIDATION,2026-01-22 04:17:00,MOBILE
APP200501,CUS100501,409000,36,DEBT_CONSOLIDATION,2026-11-17 17:33:00,WEB
APP200502,CUS100502,1924000,48,TRAVEL,2026-04-12 20:36:00,MOBILE
APP200503,CUS100503,432000,18,HOME_RENOVATION,2026-05-01 04:17:00,MOBILE
APP200504,CUS100504,1000000,24,OTHER,2026-05-08 17:59:00,MOBILE
APP200505,CUS100505,374000,36,TRAVEL,2026-10-18 12:32:00,WEB
APP200506,CUS100506,389000,36,HOME_RENOVATION,2026-09-16 05:23:00,MOBILE
APP200507,CUS100507,334000,48,DEBT_CONSOLIDATION,2026-11-28 01:51:00,MOBILE
APP200508,CUS100508,979000,60,TRAVEL,2026-05-28 15:03:00,MOBILE
APP200509,CUS100509,159000,36,OTHER,2026-08-17 08:07:00,WEB
APP200510,CUS100510,575000,24,MEDICAL,2026-09-19 10:33:00,MOBILE
APP200511,CUS100511,209000,36,TRAVEL,2026-04-08 05:13:00,WEB
APP200512,CUS100512,574000,36,HOME_RENOVATION,2026-09-07 00:23:00,WEB
APP200513,CUS100513,217000,24,MEDICAL,2026-10-25 09:05:00,MOBILE
APP200514,CUS100514,344000,36,OTHER,2026-08-08 13:49:00,MOBILE
APP200515,CUS100515,271000,36,MEDICAL,2026-11-05 04:42:00,MOBILE
APP200516,CUS100516,253000,48,EDUCATION,2026-05-04 13:35:00,WEB
APP200517,CUS100517,544000,36,HOME_RENOVATION,2026-08-17 04:39:00,WEB
APP200518,CUS100518,434000,12,TRAVEL,2026-02-18 01:56:00,MOBILE
APP200519,CUS100519,833000,36,DEBT_CONSOLIDATION,2026-04-03 11:40:00,MOBILE
APP200520,CUS100520,150000,60,HOME_RENOVATION,2026-11-20 06:49:00,MOBILE
APP200521,CUS100521,362000,48,HOME_RENOVATION,2026-04-13 01:19:00,MOBILE
APP200522,CUS100522,407000,36,HOME_RENOVATION,2026-11-13 12:35:00,WEB
APP200523,CUS100523,518000,24,DEBT_CONSOLIDATION,2026-05-15 15:37:00,WEB
APP200524,CUS100524,1040000,36,OTHER,2026-10-26 19:48:00,MOBILE
APP200525,CUS100525,416000,36,OTHER,2026-07-01 19:34:00,WEB
APP200526,CUS100526,179000,36,TRAVEL,2026-12-15 02:06:00,WEB
APP200527,CUS100527,758000,36,MEDICAL,2026-02-11 00:24:00,WEB
APP200528,CUS100528,436000,48,EDUCATION,2026-07-14 09:57:00,MOBILE
APP200529,CUS100529,700000,36,OTHER,2026-01-11 22:28:00,WEB
APP200530,CUS100530,768000,36,EDUCATION,2026-11-03 21:59:00,WEB
APP200531,CUS100531,520000,48,TRAVEL,2026-03-29 06:58:00,WEB
APP200532,CUS100532,739000,36,DEBT_CONSOLIDATION,2026-10-24 01:55:00,MOBILE
APP200533,CUS100533,446000,36,TRAVEL,2026-09-21 22:46:00,MOBILE
APP200534,CUS100534,733000,36,OTHER,2026-05-20 21:25:00,WEB
APP200535,CUS100535,475000,36,EDUCATION,2026-11-24 21:28:00,MOBILE
APP200536,CUS100536,528000,18,OTHER,2026-01-19 23:14:00,WEB
APP200537,CUS100537,959000,60,MEDICAL,2026-01-14 14:35:00,MOBILE
APP200538,CUS100538,658000,36,OTHER,2026-03-14 14:14:00,MOBILE
APP200539,CUS100539,879000,60,OTHER,2026-04-18 16:05:00,MOBILE
APP200540,CUS100540,656000,24,HOME_RENOVATION,2026-05-24 22:06:00,MOBILE
APP200541,CUS100541,932000,36,EDUCATION,2026-12-20 07:26:00,WEB
APP200542,CUS100542,626000,24,DEBT_CONSOLIDATION,2026-02-05 03:05:00,MOBILE
APP200543,CUS100543,287000,36,EDUCATION,2026-12-29 22:46:00,MOBILE
APP200544,CUS100544,213000,48,EDUCATION,2026-08-16 06:59:00,WEB
APP200545,CUS100545,379000,48,DEBT_CONSOLIDATION,2026-06-01 11:58:00,WEB
APP200546,CUS100546,358000,60,EDUCATION,2026-01-28 03:31:00,MOBILE
APP200547,CUS100547,786000,60,EDUCATION,2026-02-04 18:04:00,MOBILE
APP200548,CUS100548,142000,36,MEDICAL,2026-12-06 18:14:00,MOBILE
APP200549,CUS100549,392000,36,OTHER,2026-06-12 20:01:00,MOBILE
APP200550,CUS100550,226000,60,MEDICAL,2026-07-20 10:05:00,MOBILE
APP200551,CUS100551,370000,24,HOME_RENOVATION,2026-06-23 08:50:00,MOBILE
APP200552,CUS100552,177000,36,EDUCATION,2026-03-23 07:45:00,WEB
APP200553,CUS100553,322000,60,DEBT_CONSOLIDATION,2026-11-30 07:35:00,MOBILE
APP200554,CUS100554,190000,24,TRAVEL,2026-09-25 22:12:00,WEB
APP200555,CUS100555,356000,36,EDUCATION,2026-10-02 06:09:00,MOBILE
APP200556,CUS100556,879000,24,MEDICAL,2026-03-01 01:56:00,WEB
APP200557,CUS100557,416000,24,OTHER,2026-03-24 10:34:00,WEB
APP200558,CUS100558,568000,18,MEDICAL,2026-11-01 16:39:00,MOBILE
APP200559,CUS100559,369000,12,MEDICAL,2026-10-21 01:45:00,WEB
APP200560,CUS100560,597000,48,HOME_RENOVATION,2026-06-25 16:25:00,WEB
APP200561,CUS100561,362000,48,HOME_RENOVATION,2026-05-28 19:39:00,MOBILE
APP200562,CUS100562,402000,12,HOME_RENOVATION,2026-08-17 23:04:00,MOBILE
APP200563,CUS100563,254000,48,OTHER,2026-02-26 20:52:00,MOBILE
APP200564,CUS100564,293000,24,HOME_RENOVATION,2026-01-28 09:02:00,MOBILE
APP200565,CUS100565,563000,36,MEDICAL,2026-06-13 06:23:00,MOBILE
APP200566,CUS100566,478000,18,OTHER,2026-02-28 13:50:00,WEB
APP200567,CUS100567,120000,24,MEDICAL,2026-02-12 00:12:00,MOBILE
APP200568,CUS100568,258000,36,MEDICAL,2026-04-13 22:55:00,MOBILE
APP200569,CUS100569,795000,60,MEDICAL,2026-07-19 09:20:00,WEB
APP200570,CUS100570,363000,36,MEDICAL,2026-02-03 08:41:00,WEB
APP200571,CUS100571,737000,48,TRAVEL,2026-06-21 21:26:00,MOBILE
APP200572,CUS100572,294000,12,EDUCATION,2026-06-22 10:39:00,WEB
APP200573,CUS100573,345000,36,DEBT_CONSOLIDATION,2026-03-24 19:53:00,MOBILE
APP200574,CUS100574,473000,12,OTHER,2026-07-13 17:18:00,MOBILE
APP200575,CUS100575,277000,24,OTHER,2026-01-30 08:09:00,MOBILE
APP200576,CUS100576,619000,12,DEBT_CONSOLIDATION,2026-06-14 01:49:00,WEB
APP200577,CUS100577,266000,36,DEBT_CONSOLIDATION,2026-09-07 13:17:00,MOBILE
APP200578,CUS100578,338000,36,DEBT_CONSOLIDATION,2026-10-04 21:21:00,WEB
APP200579,CUS100579,451000,36,EDUCATION,2026-01-11 12:53:00,WEB
APP200580,CUS100580,758000,36,MEDICAL,2026-10-06 03:48:00,MOBILE
APP200581,CUS100581,425000,36,TRAVEL,2026-11-25 07:51:00,WEB
APP200582,CUS100582,265000,24,DEBT_CONSOLIDATION,2026-03-13 01:25:00,MOBILE
APP200583,CUS100583,383000,24,OTHER,2026-06-25 10:51:00,MOBILE
APP200584,CUS100584,868000,36,OTHER,2026-09-20 04:12:00,WEB
APP200585,CUS100585,168000,24,DEBT_CONSOLIDATION,2026-06-17 13:41:00,MOBILE
APP200586,CUS100586,992000,36,OTHER,2026-12-22 15:50:00,WEB
APP200587,CUS100587,462000,60,TRAVEL,2026-12-30 21:54:00,MOBILE
APP200588,CUS100588,290000,12,MEDICAL,2026-07-31 10:15:00,MOBILE
APP200589,CUS100589,399000,36,HOME_RENOVATION,2026-02-27 10:03:00,MOBILE
APP200590,CUS100590,270000,48,OTHER,2026-08-08 01:41:00,MOBILE
APP200591,CUS100591,207000,24,DEBT_CONSOLIDATION,2026-10-21 00:38:00,MOBILE
APP200592,CUS100592,455000,36,OTHER,2026-10-15 09:28:00,MOBILE
APP200593,CUS100593,602000,24,DEBT_CONSOLIDATION,2026-06-23 07:01:00,MOBILE
APP200594,CUS100594,645000,36,DEBT_CONSOLIDATION,2026-11-25 20:42:00,MOBILE
APP200595,CUS100595,215000,18,DEBT_CONSOLIDATION,2026-05-07 08:20:00,WEB
APP200596,CUS100596,1287000,48,TRAVEL,2026-06-11 03:58:00,MOBILE
APP200597,CUS100597,245000,36,EDUCATION,2026-02-22 20:09:00,MOBILE
APP200598,CUS100598,207000,24,EDUCATION,2026-08-27 10:38:00,WEB
APP200599,CUS100599,145000,36,TRAVEL,2026-08-04 01:40:00,MOBILE
APP200600,CUS100600,397000,60,MEDICAL,2026-06-08 18:09:00,WEB
APP200601,CUS100601,283000,48,DEBT_CONSOLIDATION,2026-12-23 14:01:00,MOBILE
APP200602,CUS100602,342000,60,OTHER,2026-06-11 07:33:00,MOBILE
APP200603,CUS100603,568000,36,DEBT_CONSOLIDATION,2026-05-15 06:16:00,MOBILE
APP200604,CUS100604,333000,60,EDUCATION,2026-05-07 12:33:00,MOBILE
APP200605,CUS100605,964000,36,DEBT_CONSOLIDATION,2026-04-05 04:17:00,MOBILE
APP200606,CUS100606,216000,36,OTHER,2026-07-15 04:11:00,MOBILE
APP200607,CUS100607,287000,36,EDUCATION,2026-01-01 17:03:00,MOBILE
APP200608,CUS100608,503000,60,MEDICAL,2026-03-17 14:48:00,WEB
APP200609,CUS100609,648000,48,EDUCATION,2026-04-06 04:35:00,MOBILE
APP200610,CUS100610,150000,48,DEBT_CONSOLIDATION,2026-07-08 11:22:00,MOBILE
APP200611,CUS100611,245000,24,DEBT_CONSOLIDATION,2026-11-01 04:35:00,MOBILE
APP200612,CUS100612,190000,36,EDUCATION,2026-02-12 04:16:00,MOBILE
APP200613,CUS100613,453000,48,EDUCATION,2026-03-09 19:27:00,WEB
APP200614,CUS100614,505000,36,EDUCATION,2026-08-15 05:41:00,MOBILE
APP200615,CUS100615,766000,24,HOME_RENOVATION,2026-04-14 18:20:00,WEB
APP200616,CUS100616,172000,36,OTHER,2026-07-09 07:00:00,MOBILE
APP200617,CUS100617,400000,36,EDUCATION,2026-12-01 00:30:00,MOBILE
APP200618,CUS100618,373000,36,TRAVEL,2026-08-23 13:55:00,WEB
APP200619,CUS100619,473000,36,TRAVEL,2026-10-03 21:08:00,MOBILE
APP200620,CUS100620,487000,36,DEBT_CONSOLIDATION,2026-09-29 06:03:00,MOBILE
APP200621,CUS100621,145000,36,EDUCATION,2026-10-05 23:14:00,MOBILE
APP200622,CUS100622,383000,36,HOME_RENOVATION,2026-12-23 23:29:00,MOBILE
APP200623,CUS100623,350000,36,MEDICAL,2026-03-14 10:07:00,WEB
APP200624,CUS100624,361000,36,OTHER,2026-06-05 12:47:00,MOBILE
APP200625,CUS100625,650000,48,DEBT_CONSOLIDATION,2026-03-17 13:22:00,WEB
APP200626,CUS100626,139000,48,MEDICAL,2026-10-31 01:51:00,MOBILE
APP200627,CUS100627,218000,36,OTHER,2026-04-11 05:34:00,MOBILE
APP200628,CUS100628,851000,48,HOME_RENOVATION,2026-02-07 06:11:00,MOBILE
APP200629,CUS100629,328000,36,TRAVEL,2026-12-14 17:39:00,MOBILE
APP200630,CUS100630,237000,36,DEBT_CONSOLIDATION,2026-09-16 19:10:00,MOBILE
APP200631,CUS100631,646000,36,MEDICAL,2026-03-10 08:17:00,MOBILE
APP200632,CUS100632,339000,48,TRAVEL,2026-09-02 08:55:00,MOBILE
APP200633,CUS100633,810000,24,OTHER,2026-06-10 10:45:00,MOBILE
APP200634,CUS100634,258000,12,OTHER,2026-01-26 11:30:00,MOBILE
APP200635,CUS100635,324000,48,OTHER,2026-03-13 18:06:00,MOBILE
APP200636,CUS100636,426000,12,DEBT_CONSOLIDATION,2026-08-08 10:18:00,MOBILE
APP200637,CUS100637,287000,36,MEDICAL,2026-11-25 20:08:00,MOBILE
APP200638,CUS100638,118000,36,MEDICAL,2026-09-26 03:40:00,MOBILE
APP200639,CUS100639,381000,60,DEBT_CONSOLIDATION,2026-08-20 17:21:00,MOBILE
APP200640,CUS100640,509000,36,OTHER,2026-06-20 20:44:00,WEB
APP200641,CUS100641,505000,48,HOME_RENOVATION,2026-07-10 18:33:00,MOBILE
APP200642,CUS100642,277000,48,EDUCATION,2026-01-16 14:53:00,MOBILE
APP200643,CUS100643,246000,48,HOME_RENOVATION,2026-07-22 19:12:00,MOBILE
APP200644,CUS100644,347000,48,DEBT_CONSOLIDATION,2026-02-14 14:37:00,MOBILE
APP200645,CUS100645,212000,36,DEBT_CONSOLIDATION,2026-12-24 05:05:00,WEB
APP200646,CUS100646,187000,60,OTHER,2026-05-12 14:32:00,WEB
APP200647,CUS100647,306000,48,HOME_RENOVATION,2026-06-14 09:09:00,WEB
