customer_id,age,monthly_income,employment_tenure_months,relationship_months,bureau_score,active_loans,existing_monthly_emi,foir,employment_type
CUS100434,53,100400,77,39,669,1,7800,0.078,SALARIED
CUS100435,53,68300,101,73,692,1,12900,0.189,SALARIED
CUS100436,57,92200,20,159,744,3,48400,0.525,SALARIED
CUS100437,32,160900,57,149,780,0,25800,0.16,SALARIED
CUS100438,23,58800,47,68,721,0,10600,0.18,SALARIED
CUS100439,21,69700,31,73,715,1,8800,0.126,SALARIED
CUS100440,53,113400,50,69,776,2,21100,0.186,SALARIED
CUS100441,60,166700,32,58,759,1,8800,0.053,SALARIED
CUS100442,30,48600,59,66,656,0,5700,0.117,SALARIED
CUS100443,49,39500,22,23,724,1,7800,0.197,SALARIED
CUS100444,33,85000,32,113,718,2,7900,0.093,SALARIED
CUS100445,32,81100,35,50,710,1,10300,0.127,SALARIED
CUS100446,51,116500,29,56,706,3,38000,0.326,SALARIED
CUS100447,22,108800,62,72,766,2,33200,0.305,SALARIED
CUS100448,55,83700,42,57,666,0,11900,0.142,SALARIED
CUS100449,43,136300,10,48,797,1,20600,0.151,SALARIED
CUS100450,37,62600,49,90,733,0,5400,0.086,SALARIED
CUS100451,46,93500,28,20,735,0,43900,0.47,SALARIED
CUS100452,28,49200,29,69,830,2,6200,0.126,SALARIED
CUS100453,49,83400,70,127,784,1,20500,0.246,SALARIED
CUS100454,46,44000,28,45,707,1,2200,0.05,SALARIED
CUS100455,30,51400,81,35,748,1,16800,0.327,SALARIED
CUS100456,46,183400,32,62,705,1,18300,0.1,SALARIED
CUS100457,54,37400,22,92,740,1,5300,0.142,SALARIED
CUS100458,27,77100,25,98,680,1,45100,0.585,SALARIED
CUS100459,24,123300,59,49,723,3,59000,0.479,SALARIED
CUS100460,31,231000,26,139,754,1,38500,0.167,SALARIED
CUS100461,49,92100,89,79,722,0,3200,0.035,SALARIED
CUS100462,56,94400,52,47,702,1,2800,0.03,SALARIED
CUS100463,45,86500,39,59,833,2,32800,0.379,SALARIED
CUS100464,41,136800,46,84,726,2,30400,0.222,SALARIED
CUS100465,56,103200,43,85,689,1,33600,0.326,SALARIED
CUS100466,30,65600,106,64,725,3,10500,0.16,SALARIED
CUS100467,57,140400,31,54,736,0,3600,0.03,SALARIED
CUS100468,29,69000,67,92,768,4,7800,0.113,SALARIED
CUS100469,44,41400,26,93,745,2,6400,0.155,SALARIED
CUS100470,55,41500,68,58,732,0,8400,0.202,SALARIED
CUS100471,55,77600,14,75,748,3,5500,0.071,SALARIED
CUS100472,56,89000,54,62,850,0,22200,0.249,SALARIED
CUS100473,38,130700,95,42,691,1,18700,0.143,SALARIED
CUS100474,59,113400,32,45,689,1,35600,0.314,SALARIED
CUS100475,52,88100,38,48,807,2,3800,0.043,SALARIED
CUS100476,44,134000,34,65,695,1,39000,0.291,SALARIED
CUS100477,43,85500,71,70,708,1,3600,0.042,SALARIED
CUS100478,52,47600,23,38,763,1,5600,0.118,SALARIED
CUS100479,57,43100,70,64,705,1,2600,0.06,SALARIED
CUS100480,32,151100,10,107,791,0,27100,0.179,SALARIED
CUS100481,33,30900,67,82,704,1,6100,0.197,SALARIED
CUS100482,43,77700,24,95,705,3,17500,0.225,SALARIED
CUS100483,45,325200,20,38,821,2,92300,0.284,SALARIED
CUS100484,55,104500,41,88,723,2,38600,0.369,SALARIED
CUS100485,50,77400,106,120,668,2,21300,0.275,SALARIED
CUS100486,37,39800,16,103,850,1,9100,0.229,SALARIED
CUS100487,40,176000,84,45,737,0,47900,0.272,SALARIED
CUS100488,45,146800,34,64,717,0,16000,0.109,SALARIED
CUS100489,42,115700,42,91,698,1,15800,0.137,SALARIED
CUS100490,33,85000,27,33,751,2,13300,0.156,SALARIED
CUS100491,39,110000,61,98,749,0,33100,0.301,SALARIED
CUS100492,56,79500,15,62,842,0,7600,0.096,SALARIED
CUS100493,32,54900,31,27,723,0,5900,0.107,SALARIED
CUS100494,39,130700,42,13,787,1,8700,0.067,SALARIED
CUS100495,32,83100,65,72,850,1,1800,0.03,SALARIED
CUS100496,29,107500,36,73,761,0,10800,0.1,SALARIED
CUS100497,27,80500,44,86,749,2,19900,0.247,SALARIED
CUS100498,48,104600,17,83,752,1,2500,0.03,SALARIED
CUS100499,34,84400,37,97,753,2,33300,0.395,SALARIED
CUS100500,51,81500,99,48,719,3,17300,0.212,SALARIED
CUS100501,39,86200,79,47,664,1,11000,0.128,SALARIED
CUS100502,36,322200,54,108,778,0,31900,0.099,SALARIED
CUS100503,25,122000,58,30,720,0,12600,0.103,SALARIED
CUS100504,55,272200,80,32,721,1,87600,0.322,SALARIED
CUS100505,32,84700,22,119,771,1,22800,0.269,SALARIED
CUS100506,45,74000,19,69,718,0,18600,0.251,SALARIED
CUS100507,41,52400,96,120,809,1,13900,0.265,SALARIED
CUS100508,56,174900,33,50,667,3,13800,0.079,SALARIED
CUS100509,43,56600,40,65,739,2,12800,0.226,SALARIED
CUS100510,36,191900,51,73,680,2,25500,0.133,SALARIED
CUS100511,59,53800,53,88,681,1,6300,0.117,SALARIED
CUS100512,59,126700,29,50,710,2,11300,0.089,SALARIED
CUS100513,34,41500,13,101,765,2,8200,0.198,SALARIED
CUS100514,51,69700,38,52,763,3,10400,0.149,SALARIED
CUS100515,25,85800,34,48,792,0,26200,0.305,SALARIED
CUS100516,55,65000,45,47,663,1,25200,0.388,SALARIED
CUS100517,43,78800,29,159,707,1,15700,0.199,SALARIED
CUS100518,49,78900,27,97,729,2,9200,0.117,SALARIED
CUS100519,31,122200,28,39,835,2,50300,0.412,SALARIED
CUS100520,38,33200,57,93,640,0,5400,0.163,SALARIED
CUS100521,32,66000,58,95,748,1,9100,0.138,SALARIED
CUS100522,29,149500,44,98,729,1,45400,0.304,SALARIED
CUS100523,30,109500,38,46,622,2,7500,0.068,SALARIED
CUS100524,37,150600,59,115,786,2,23100,0.153,SALARIED
CUS100525,58,119600,32,49,689,4,20400,0.171,SALARIED
CUS100526,27,52200,91,35,804,0,8600,0.165,SALARIED
CUS100527,33,114400,17,87,689,2,37200,0.325,SALARIED
CUS100528,60,88900,63,8,709,1,17200,0.193,SALARIED
CUS100529,29,235900,45,44,802,1,155900,0.661,SALARIED
CUS100530,47,122000,23,160,698,0,25700,0.211,SALARIED
CUS100531,22,107600,10,177,766,1,29300,0.272,SALARIED
CUS100532,25,114900,65,53,635,1,32400,0.282,SALARIED
CUS100533,49,105000,20,161,748,1,16700,0.159,SALARIED
CUS100534,57,103700,76,57,762,1,27700,0.267,SALARIED
CUS100535,58,75400,25,103,794,1,13300,0.176,SALARIED
CUS100536,39,108200,43,180,745,2,46200,0.427,SALARIED
CUS100537,28,130300,40,94,677,0,43300,0.332,SALARIED
CUS100538,21,137000,40,37,702,2,3200,0.03,SALARIED
CUS100539,42,129700,30,63,643,1,24000,0.185,SALARIED
CUS100540,37,167500,46,52,702,3,9100,0.054,SALARIED
CUS100541,27,140900,38,12,731,1,29300,0.208,SALARIED
CUS100542,45,112800,29,52,752,1,30200,0.268,SALARIED
CUS100543,24,50800,40,35,667,0,9000,0.177,SALARIED
CUS100544,56,50800,78,28,783,0,2700,0.053,SALARIED
CUS100545,26,76000,26,128,728,2,8800,0.116,SALARIED
CUS100546,51,86800,41,43,783,1,9000,0.104,SALARIED
CUS100547,39,159500,77,64,830,0,36800,0.231,SALARIED
CUS100548,59,30000,57,114,701,1,6000,0.2,SALARIED
CUS100549,47,53400,38,55,741,0,1300,0.03,SALARIED
CUS100550,30,77900,48,76,686,0,44300,0.569,SALARIED
CUS100551,46,54300,13,76,705,1,34800,0.641,SALARIED
CUS100552,39,59400,32,40,711,0,5200,0.088,SALARIED
CUS100553,59,67900,13,44,719,0,9700,0.143,SALARIED
CUS100554,23,55500,20,126,730,2,8100,0.146,SALARIED
CUS100555,33,60000,41,65,796,0,18500,0.308,SALARIED
CUS100556,48,157000,36,60,678,1,26900,0.171,SALARIED
CUS100557,40,112100,43,125,731,3,12000,0.107,SALARIED
CUS100558,48,119900,28,61,772,0,16000,0.133,SALARIED
CUS100559,28,83700,30,108,802,1,13300,0.159,SALARIED
CUS100560,59,134000,63,123,663,1,35700,0.266,SALARIED
CUS100561,21,124500,39,39,772,0,18700,0.15,SALARIED
CUS100562,23,111300,129,48,695,0,34300,0.308,SALARIED
CUS100563,33,63300,38,59,754,2,13600,0.215,SALARIED
CUS100564,48,69700,25,15,732,3,10800,0.155,SALARIED
CUS100565,45,136800,22,98,746,0,24300,0.178,SALARIED
CUS100566,53,67400,58,54,763,1,11300,0.168,SALARIED
CUS100567,58,47600,36,17,688,1,12800,0.269,SALARIED
CUS100568,26,66800,99,65,753,0,1400,0.03,SALARIED
CUS100569,52,171500,23,105,773,2,76000,0.443,SALARIED
CUS100570,41,66800,69,55,712,0,26300,0.394,SALARIED
CUS100571,36,98500,85,62,678,1,45000,0.457,SALARIED
CUS100572,41,64400,56,78,631,1,30500,0.474,SALARIED
CUS100573,31,119800,31,121,721,3,25100,0.21,SALARIED
CUS100574,57,108200,48,44,800,1,25100,0.232,SALARIED
CUS100575,56,43500,21,111,713,1,10000,0.23,SALARIED
CUS100576,55,95900,49,22,745,2,23500,0.245,SALARIED
CUS100577,39,39900,18,149,749,1,12500,0.313,SALARIED
CUS100578,40,66200,103,142,814,0,5800,0.088,SALARIED
CUS100579,38,84600,149,83,620,2,23000,0.272,SALARIED
CUS100580,34,195100,29,77,787,4,35700,0.183,SALARIED
CUS100581,35,98100,39,82,736,1,13500,0.138,SALARIED
CUS100582,51,60200,94,93,786,0,16200,0.269,SALARIED
CUS100583,21,73700,25,58,776,3,17100,0.232,SALARIED
CUS100584,23,128800,66,35,705,2,9900,0.077,SALARIED
CUS100585,36,60600,50,56,815,1,9400,0.155,SALARIED
CUS100586,43,139300,18,65,831,2,24100,0.173,SALARIED
CUS100587,31,67200,66,79,800,1,19000,0.283,SALARIED
CUS100588,32,56300,38,85,846,1,3000,0.053,SALARIED
CUS100589,30,68100,40,59,724,3,13200,0.194,SALARIED
CUS100590,52,41100,2,44,687,1,10800,0.263,SALARIED
CUS100591,36,32000,8,149,774,0,3100,0.097,SALARIED
CUS100592,28,81900,41,143,752,2,23200,0.283,SALARIED
CUS100593,58,82500,80,107,766,4,18100,0.219,SALARIED
CUS100594,32,95400,71,76,704,1,10700,0.112,SALARIED
CUS100595,44,81700,18,44,836,3,2500,0.031,SALARIED
CUS100596,48,242500,51,12,745,1,64000,0.264,SALARIED
CUS100597,28,91700,87,131,672,1,17200,0.188,SALARIED
CUS100598,48,45800,49,90,745,3,7900,0.172,SALARIED
CUS100599,56,51400,11,79,767,1,12900,0.251,SALARIED
CUS100600,46,85000,38,51,686,1,17500,0.206,SALARIED
CUS100601,28,69900,77,180,765,2,11500,0.165,SALARIED
CUS100602,48,48900,43,34,743,1,10200,0.209,SALARIED
CUS100603,48,82800,40,100,676,0,25600,0.309,SALARIED
CUS100604,57,83300,34,32,699,1,11200,0.134,SALARIED
CUS100605,56,174300,68,76,743,2,11100,0.064,SALARIED
CUS100606,47,56300,49,80,738,2,4100,0.073,SALARIED
CUS100607,37,70400,30,46,637,0,17400,0.247,SALARIED
CUS100608,29,174000,36,56,761,2,108000,0.621,SALARIED
CUS100609,53,98500,115,88,747,2,36100,0.366,SALARIED
CUS100610,40,56100,23,34,778,2,3300,0.059,SALARIED
CUS100611,33,61600,17,60,763,1,13800,0.224,SALARIED
CUS100612,48,49200,7,62,719,0,11200,0.228,SALARIED
CUS100613,49,88000,12,58,738,0,9700,0.11,SALARIED
CUS100614,33,135200,38,73,850,1,21700,0.161,SALARIED
CUS100615,55,177100,67,59,692,1,5500,0.031,SALARIED
CUS100616,26,43500,97,87,716,0,6500,0.149,SALARIED
CUS100617,38,125700,33,97,692,0,38200,0.304,SALARIED
CUS100618,25,91500,35,37,671,0,11300,0.123,SALARIED
CUS100619,45,75500,52,78,713,1,19500,0.258,SALARIED
CUS100620,22,70400,34,50,724,2,20000,0.284,SALARIED
CUS100621,30,35800,43,87,691,0,8700,0.243,SALARIED
CUS100622,50,113300,49,86,850,0,14300,0.126,SALARIED
CUS100623,25,47000,68,61,730,0,1700,0.036,SALARIED
CUS100624,53,60700,22,68,682,3,7200,0.119,SALARIED
CUS100625,21,102600,36,67,783,1,26300,0.256,SALARIED
CUS100626,38,37500,69,101,683,1,5400,0.144,SALARIED
CUS100627,52,46900,29,99,726,1,13000,0.277,SALARIED
CUS100628,31,147100,28,71,644,1,18900,0.128,SALARIED
CUS100629,41,89800,13,113,772,2,26300,0.293,SALARIED
CUS100630,46,63100,49,12,771,1,26900,0.426,SALARIED
CUS100631,45,90000,50,40,765,2,1300,0.03,SALARIED
CUS100632,42,114900,24,86,776,1,6600,0.057,SALARIED
CUS100633,47,141000,7,89,719,1,18800,0.133,SALARIED
CUS100634,33,51500,39,39,777,2,5500,0.107,SALARIED
CUS100635,53,53600,131,91,850,1,13700,0.256,SALARIED
CUS100636,54,111800,63,128,756,1,1100,0.03,SALARIED
CUS100637,55,113400,38,76,736,0,33300,0.294,SALARIED
CUS100638,21,46400,46,61,657,2,12600,0.272,SALARIED
CUS100639,41,54500,34,132,750,0,8000,0.147,SALARIED
CUS100640,26,77900,15,16,683,0,26500,0.34,SALARIED
CUS100641,48,85900,36,63,735,2,33500,0.39,SALARIED
CUS100642,37,87000,32,62,684,1,22000,0.253,SALARIED
CUS100643,25,46100,31,78,680,3,10000,0.217,SALARIED
CUS100644,51,86600,27,74,730,3,9400,0.109,SALARIED
CUS100645,25,61500,31,58,838,2,3800,0.062,SALARIED
CUS100646,58,50300,16,79,700,1,700,0.03,SALARIED
CUS100647,23,84600,20,108,679,2,25200,0.298,SALARIED
CUS100648,43,80800,68,80,850,2,32300,0.4,SALARIED
CUS100649,57,121900,69,49,706,0,36400,0.299,SALARIED
CUS100650,57,57700,77,107,726,4,11900,0.206,SALARIED
CUS100651,30,94500,11,58,729,0,36700,0.388,SALARIED
CUS100652,30,42000,12,65,763,2,9800,0.233,SALARIED
CUS100653,39,75100,51,50,679,1,2500,0.033,SALARIED
CUS100654,37,104700,36,65,722,0,7700,0.074,SALARIED
CUS100655,41,108800,63,116,757,4,15500,0.142,SALARIED
CUS100656,34,109100,33,174,736,1,16500,0.151,SALARIED
CUS100657,29,122100,37,61,689,3,38700,0.317,SALARIED
CUS100658,21,69500,15,115,674,1,9100,0.131,SALARIED
CUS100659,33,106200,21,64,763,2,60200,0.567,SALARIED
CUS100660,24,197100,43,66,715,2,36100,0.183,SALARIED
CUS100661,21,68900,63,180,807,0,5700,0.083,SALARIED
CUS100662,60,158200,104,49,729,2,38100,0.241,SALARIED
CUS100663,52,126100,39,19,760,2,29800,0.236,SALARIED
CUS100664,54,75400,35,97,770,2,3200,0.042,SALARIED
CUS100665,48,78300,54,69,759,0,8200,0.105,SALARIED
CUS100666,51,89700,68,91,691,4,7300,0.081,SALARIED
CUS100667,28,122900,31,130,782,3,26100,0.212,SALARIED
CUS100668,59,101900,43,54,777,2,32200,0.316,SALARIED
CUS100669,46,68600,39,51,701,1,1500,0.03,SALARIED
CUS100670,54,33300,17,93,710,0,8100,0.243,SALARIED
CUS100671,23,115000,34,28,747,0,19100,0.166,SALARIED
CUS100672,32,35600,16,37,767,0,4700,0.132,SALARIED
CUS100673,21,46000,28,36,713,4,17500,0.38,SALARIED
CUS100674,25,70900,16,69,748,1,10700,0.151,SALARIED
CUS100675,50,49200,8,93,698,0,13100,0.266,SALARIED
CUS100676,50,98100,41,76,728,0,42800,0.436,SALARIED
CUS100677,37,74400,31,28,727,3,15600,0.21,SALARIED
CUS100678,43,121000,15,29,850,0,15300,0.126,SALARIED
CUS100679,35,41200,7,56,785,3,4100,0.1,SALARIED
CUS100680,57,63100,23,40,729,2,6000,0.095,SALARIED
CUS100681,41,85200,71,41,742,0,3500,0.041,SALARIED
CUS100682,34,86700,24,135,708,0,10900,0.126,SALARIED
CUS100683,22,116200,4,69,721,2,25500,0.219,SALARIED
CUS100684,31,56300,57,93,739,1,5300,0.094,SALARIED
CUS100685,59,68900,22,49,707,0,25200,0.366,SALARIED
CUS100686,58,106800,23,138,758,1,9800,0.092,SALARIED
CUS100687,54,31600,15,43,759,0,12100,0.383,SALARIED
CUS100688,58,101100,15,180,850,1,27800,0.275,SALARIED
CUS100689,54,119900,30,30,610,0,45600,0.38,SALARIED
CUS100690,38,46600,27,50,719,0,1400,0.03,SALARIED
CUS100691,50,73800,53,16,694,3,25900,0.351,SALARIED
CUS100692,35,166400,26,153,593,2,59500,0.358,SALARIED
CUS100693,47,114400,64,45,755,0,19500,0.17,SALARIED
CUS100694,54,103900,48,94,726,1,11900,0.115,SALARIED
CUS100695,58,132800,88,62,774,2,36400,0.274,SALARIED
CUS100696,53,191500,37,77,779,1,12700,0.066,SALARIED
CUS100697,44,85700,101,131,685,0,15600,0.182,SALARIED
CUS100698,35,70800,21,69,712,1,17700,0.25,SALARIED
CUS100699,50,132600,23,17,807,0,12300,0.093,SALARIED
CUS100700,37,78100,44,83,631,0,14200,0.182,SALARIED
CUS100701,25,56000,30,87,711,1,4600,0.082,SALARIED
CUS100702,49,66700,81,40,735,0,1800,0.03,SALARIED
CUS100703,24,97800,44,60,700,0,15200,0.155,SALARIED
CUS100704,30,69400,49,21,717,3,23700,0.341,SALARIED
CUS100705,37,71800,63,89,808,1,14600,0.203,SALARIED
CUS100706,30,53500,49,180,791,1,5800,0.108,SALARIED
CUS100707,37,162200,57,51,663,1,51900,0.32,SALARIED
CUS100708,40,72900,19,59,783,1,11400,0.156,SALARIED
CUS100709,44,61700,23,90,744,3,8200,0.133,SALARIED
CUS100710,25,64700,57,54,777,0,2500,0.039,SALARIED
CUS100711,54,122000,63,42,803,3,10900,0.089,SALARIED
CUS100712,26,110000,45,65,756,2,18600,0.169,SALARIED
CUS100713,22,67800,73,56,831,1,1700,0.03,SALARIED
CUS100714,33,86200,55,49,813,2,28700,0.333,SALARIED
CUS100715,31,96300,50,94,818,1,10500,0.109,SALARIED
CUS100716,43,61900,48,99,725,0,2800,0.045,SALARIED
CUS100717,36,42500,36,66,748,1,18700,0.44,SALARIED
CUS100718,51,107200,76,53,731,1,34500,0.322,SALARIED
CUS100719,31,63500,20,38,697,1,6400,0.101,SALARIED
CUS100720,36,103600,38,60,794,0,22700,0.219,SALARIED
CUS100721,28,98200,47,112,770,1,600,0.03,SALARIED
CUS100722,24,87200,46,67,704,1,43700,0.501,SALARIED
CUS100723,60,70200,25,180,755,1,23700,0.338,SALARIED
CUS100724,24,63900,23,45,662,1,16100,0.252,SALARIED
CUS100725,45,50900,7,41,586,1,20700,0.407,SALARIED
CUS100726,23,64500,14,54,750,1,14200,0.22,SALARIED
CUS100727,52,109800,9,67,830,4,50500,0.46,SALARIED
CUS100728,23,159400,29,47,700,1,10400,0.065,SALARIED
CUS100729,47,149300,35,72,723,1,11700,0.078,SALARIED
CUS100730,49,90700,26,69,688,0,4600,0.051,SALARIED
CUS100731,52,159400,46,108,733,0,8700,0.055,SALARIED
CUS100732,39,74000,59,48,714,2,29800,0.403,SALARIED
CUS100733,41,47500,54,46,733,1,15700,0.331,SALARIED
CUS100734,25,201800,63,70,678,1,18700,0.093,SALARIED
CUS100735,38,108000,37,106,722,3,10100,0.094,SALARIED
CUS100736,48,42600,18,55,688,0,10200,0.239,SALARIED
CUS100737,42,171400,9,38,618,4,5900,0.034,SALARIED
CUS100738,41,60800,91,36,775,0,13700,0.225,SALARIED
CUS100739,26,67100,18,162,749,0,25800,0.385,SALARIED
CUS100740,21,134600,78,36,737,1,16900,0.126,SALARIED
CUS100741,25,156900,26,99,757,2,37100,0.236,SALARIED
CUS100742,32,54200,33,33,649,3,12800,0.236,SALARIED
CUS100743,46,164800,33,79,811,1,56000,0.34,SALARIED
CUS100744,54,126000,61,100,728,1,31800,0.252,SALARIED
CUS100745,34,59300,15,94,793,0,5300,0.089,SALARIED
CUS100746,46,76100,118,22,657,1,11800,0.155,SALARIED
CUS100747,47,168200,20,77,716,1,10900,0.065,SALARIED
CUS100748,29,42100,53,78,831,0,7900,0.188,SALARIED
CUS100749,46,158200,24,138,776,0,70700,0.447,SALARIED
CUS100750,42,124400,9,54,659,0,38800,0.312,SALARIED
CUS100751,50,106900,36,72,766,1,26500,0.248,SALARIED
CUS100752,37,90200,21,26,700,2,2900,0.032,SALARIED
CUS100753,46,206300,24,133,671,0,19400,0.094,SALARIED
CUS100754,56,220500,74,74,700,2,60100,0.273,SALARIED
CUS100755,21,64400,64,122,743,0,9000,0.14,SALARIED
CUS100756,28,112000,17,78,741,3,24400,0.218,SALARIED
CUS100757,55,197600,30,84,687,1,32200,0.163,SALARIED
CUS100758,35,59700,47,59,726,1,18200,0.305,SALARIED
CUS100759,42,94800,32,66,679,1,32100,0.339,SALARIED
CUS100760,34,133500,33,55,728,1,13900,0.104,SALARIED
CUS100761,46,34300,50,50,756,3,6100,0.178,SALARIED
CUS100762,48,123400,40,50,645,3,27700,0.224,SALARIED
CUS100763,43,52100,40,39,667,0,7400,0.142,SALARIED
CUS100764,34,92700,21,58,700,2,21500,0.232,SALARIED
CUS100765,44,142300,34,40,764,1,68100,0.479,SALARIED
CUS100766,22,30000,41,139,671,0,7000,0.233,SALARIED
CUS100767,46,121100,41,71,777,0,6500,0.054,SALARIED
CUS100768,34,212700,66,63,670,1,51000,0.24,SALARIED
CUS100769,27,66900,40,34,681,0,15200,0.227,SALARIED
CUS100770,23,110200,68,18,711,1,14400,0.131,SALARIED
CUS100771,43,155000,53,102,703,1,14700,0.095,SALARIED
CUS100772,38,41500,15,61,690,1,3000,0.072,SALARIED
CUS100773,58,119500,33,149,660,3,47900,0.401,SALARIED
CUS100774,55,134700,98,18,647,2,34600,0.257,SALARIED
CUS100775,35,113300,58,139,778,1,2100,0.03,SALARIED
CUS100776,45,88400,44,94,735,1,8800,0.1,SALARIED
CUS100777,57,54200,52,65,826,1,7800,0.144,SALARIED
CUS100778,48,159000,15,15,733,2,12600,0.079,SALARIED
CUS100779,30,86300,18,111,757,1,36100,0.418,SALARIED
CUS100780,59,56600,16,62,811,3,25300,0.447,SALARIED
CUS100781,37,73700,50,113,766,2,11600,0.157,SALARIED
CUS100782,59,100300,98,89,716,2,52800,0.526,SALARIED
CUS100783,42,42100,55,59,705,0,6600,0.157,SALARIED
CUS100784,46,85700,35,148,754,1,4700,0.055,SALARIED
CUS100785,45,70500,44,104,762,2,8200,0.116,SALARIED
CUS100786,37,155100,17,42,758,2,5400,0.035,SALARIED
CUS100787,33,36600,54,65,726,1,5600,0.153,SALARIED
CUS100788,40,129700,17,24,711,1,8800,0.068,SALARIED
CUS100789,45,160800,13,69,761,2,11200,0.07,SALARIED
CUS100790,24,37200,19,52,728,0,9100,0.245,SALARIED
CUS100791,30,39200,45,117,660,0,10400,0.265,SALARIED
CUS100792,23,189900,45,88,695,1,38700,0.204,SALARIED
CUS100793,38,56600,54,62,676,1,9400,0.166,SALARIED
CUS100794,56,342200,15,57,756,1,150700,0.44,SALARIED
CUS100795,42,37700,51,108,695,2,9700,0.257,SALARIED
CUS100796,54,91800,112,127,850,1,9000,0.098,SALARIED
CUS100797,28,84100,35,82,765,1,3600,0.043,SALARIED
CUS100798,60,77400,39,58,823,0,25400,0.328,SALARIED
CUS100799,39,104700,25,49,825,2,37000,0.353,SALARIED
CUS100800,57,107400,76,41,716,2,3300,0.031,SALARIED
CUS100801,26,78800,54,63,796,2,7400,0.094,SALARIED
CUS100802,46,53900,44,48,740,1,6900,0.128,SALARIED
CUS100803,54,136200,46,87,801,1,29600,0.217,SALARIED
CUS100804,26,112800,58,87,658,2,28000,0.248,SALARIED
CUS100805,57,89500,49,99,754,2,9300,0.104,SALARIED
CUS100806,53,111200,22,75,756,1,37600,0.338,SALARIED
CUS100807,42,120100,34,19,812,1,8200,0.068,SALARIED
CUS100808,41,60300,62,26,674,1,14200,0.235,SALARIED
CUS100809,26,109400,26,56,721,0,26600,0.243,SALARIED
CUS100810,26,66300,21,28,748,0,6700,0.101,SALARIED
CUS100811,24,121900,34,148,759,0,15700,0.129,SALARIED
CUS100812,50,78000,14,92,839,0,3400,0.044,SALARIED
CUS100813,31,111900,79,106,751,0,16700,0.149,SALARIED
CUS100814,50,69900,52,87,762,1,10900,0.156,SALARIED
CUS100815,51,114600,15,77,786,0,30800,0.269,SALARIED
CUS100816,44,54700,76,41,746,0,13400,0.245,SALARIED
CUS100817,29,86400,54,61,698,0,8900,0.103,SALARIED
CUS100818,23,132100,32,36,693,1,10500,0.079,SALARIED
CUS100819,51,104900,31,106,778,1,46000,0.439,SALARIED
CUS100820,60,92700,73,42,726,2,17500,0.189,SALARIED
CUS100821,57,191400,48,57,676,0,45500,0.238,SALARIED
CUS100822,56,134700,41,92,680,2,14000,0.104,SALARIED
CUS100823,44,124900,46,120,739,1,4700,0.038,SALARIED
CUS100824,51,114300,40,98,766,0,11600,0.101,SALARIED
CUS100825,26,120900,41,79,781,1,25900,0.214,SALARIED
CUS100826,22,179200,46,62,748,2,30700,0.171,SALARIED
CUS100827,40,70400,43,67,659,1,20400,0.29,SALARIED
CUS100828,48,133900,17,45,699,3,28600,0.214,SALARIED
CUS100829,31,99800,66,58,630,1,34300,0.344,SALARIED
CUS100830,24,71500,79,89,818,1,1600,0.03,SALARIED
CUS100831,35,81300,42,77,623,2,13600,0.167,SALARIED
CUS100832,26,93800,71,124,753,2,7700,0.082,SALARIED
CUS100833,50,57700,58,68,782,0,5800,0.101,SALARIED
CUS100834,58,125400,39,77,776,1,11000,0.088,SALARIED
CUS100835,22,81200,39,86,842,1,27100,0.334,SALARIED
CUS100836,35,88300,76,92,689,1,23200,0.263,SALARIED
CUS100837,31,156600,52,31,709,3,20100,0.128,SALARIED
CUS100838,28,90100,80,91,628,1,13500,0.15,SALARIED
CUS100839,46,170900,15,98,743,2,33300,0.195,SALARIED
CUS100840,25,67100,33,86,687,0,14800,0.221,SALARIED
CUS100841,26,51900,18,70,777,0,6300,0.121,SALARIED
CUS100842,46,74600,60,66,695,2,21300,0.286,SALARIED
CUS100843,24,30000,12,137,754,1,17300,0.577,SALARIED
CUS100844,39,127800,30,89,828,4,4700,0.037,SALARIED
CUS100845,40,53300,71,53,693,0,6500,0.122,SALARIED
CUS100846,53,64400,59,59,809,1,11400,0.177,SALARIED
CUS100847,40,117300,88,64,636,1,20100,0.171,SALARIED
CUS100848,32,89700,31,80,758,1,11600,0.129,SALARIED
CUS100849,21,69700,35,48,758,1,6500,0.093,SALARIED
CUS100850,46,34000,35,47,717,0,1200,0.035,SALARIED
CUS100851,34,152600,30,35,775,0,8200,0.054,SALARIED
CUS100852,58,117700,49,29,752,1,37000,0.314,SALARIED
CUS100853,57,214400,13,29,754,0,45200,0.211,SALARIED
CUS100854,31,65000,9,36,702,1,4000,0.062,SALARIED
CUS100855,56,44200,79,108,714,2,800,0.03,SALARIED
CUS100856,33,133000,66,27,788,1,33200,0.25,SALARIED
CUS100857,23,78100,15,56,682,0,7800,0.1,SALARIED
CUS100858,53,112800,17,27,704,0,14100,0.125,SALARIED
CUS100859,26,176200,49,151,656,1,14000,0.079,SALARIED
CUS100860,30,101200,40,115,731,2,6900,0.068,SALARIED
CUS100861,25,91600,118,76,848,1,3200,0.035,SALARIED
