application_id,policy_version,policy_status,failed_rules
APP200501,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200502,PL_2026_V1,ELIGIBLE,
APP200503,PL_2026_V1,ELIGIBLE,
APP200504,PL_2026_V1,ELIGIBLE,
APP200505,PL_2026_V1,ELIGIBLE,
APP200506,PL_2026_V1,ELIGIBLE,
APP200507,PL_2026_V1,ELIGIBLE,
APP200508,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200509,PL_2026_V1,ELIGIBLE,
APP200510,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200511,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200512,PL_2026_V1,ELIGIBLE,
APP200513,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200514,PL_2026_V1,ELIGIBLE,
APP200515,PL_2026_V1,ELIGIBLE,
APP200516,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200517,PL_2026_V1,ELIGIBLE,
APP200518,PL_2026_V1,ELIGIBLE,
APP200519,PL_2026_V1,ELIGIBLE,
APP200520,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200521,PL_2026_V1,ELIGIBLE,
APP200522,PL_2026_V1,ELIGIBLE,
APP200523,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200524,PL_2026_V1,ELIGIBLE,
APP200525,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200526,PL_2026_V1,ELIGIBLE,
APP200527,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200528,PL_2026_V1,ELIGIBLE,
APP200529,PL_2026_V1,INELIGIBLE,FOIR
APP200530,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200531,PL_2026_V1,ELIGIBLE,
APP200532,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200533,PL_2026_V1,ELIGIBLE,
APP200534,PL_2026_V1,ELIGIBLE,
APP200535,PL_2026_V1,ELIGIBLE,
APP200536,PL_2026_V1,ELIGIBLE,
APP200537,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200538,PL_2026_V1,ELIGIBLE,
APP200539,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200540,PL_2026_V1,ELIGIBLE,
APP200541,PL_2026_V1,ELIGIBLE,
APP200542,PL_2026_V1,ELIGIBLE,
APP200543,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200544,PL_2026_V1,ELIGIBLE,
APP200545,PL_2026_V1,ELIGIBLE,
APP200546,PL_2026_V1,ELIGIBLE,
APP200547,PL_2026_V1,ELIGIBLE,
APP200548,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200549,PL_2026_V1,ELIGIBLE,
APP200550,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP200551,PL_2026_V1,INELIGIBLE,FOIR
APP200552,PL_2026_V1,ELIGIBLE,
APP200553,PL_2026_V1,ELIGIBLE,
APP200554,PL_2026_V1,ELIGIBLE,
APP200555,PL_2026_V1,ELIGIBLE,
APP200556,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200557,PL_2026_V1,ELIGIBLE,
APP200558,PL_2026_V1,ELIGIBLE,
APP200559,PL_2026_V1,ELIGIBLE,
APP200560,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200561,PL_2026_V1,ELIGIBLE,
APP200562,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200563,PL_2026_V1,ELIGIBLE,
APP200564,PL_2026_V1,ELIGIBLE,
APP200565,PL_2026_V1,ELIGIBLE,
APP200566,PL_2026_V1,ELIGIBLE,
APP200567,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200568,PL_2026_V1,ELIGIBLE,
APP200569,PL_2026_V1,ELIGIBLE,
APP200570,PL_2026_V1,ELIGIBLE,
APP200571,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200572,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200573,PL_2026_V1,ELIGIBLE,
APP200574,PL_2026_V1,ELIGIBLE,
APP200575,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200576,PL_2026_V1,ELIGIBLE,
APP200577,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200578,PL_2026_V1,ELIGIBLE,
APP200579,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200580,PL_2026_V1,ELIGIBLE,
APP200581,PL_2026_V1,ELIGIBLE,
APP200582,PL_2026_V1,ELIGIBLE,
APP200583,PL_2026_V1,ELIGIBLE,
APP200584,PL_2026_V1,ELIGIBLE,
APP200585,PL_2026_V1,ELIGIBLE,
APP200586,PL_2026_V1,ELIGIBLE,
APP200587,PL_2026_V1,ELIGIBLE,
APP200588,PL_2026_V1,ELIGIBLE,
APP200589,PL_2026_V1,ELIGIBLE,
APP200590,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE|EMPLOYMENT_TENURE
APP200591,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200592,PL_2026_V1,ELIGIBLE,
APP200593,PL_2026_V1,ELIGIBLE,
APP200594,PL_2026_V1,ELIGIBLE,
APP200595,PL_2026_V1,ELIGIBLE,
APP200596,PL_2026_V1,ELIGIBLE,
APP200597,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200598,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200599,PL_2026_V1,ELIGIBLE,
APP200600,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200601,PL_2026_V1,ELIGIBLE,
APP200602,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200603,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200604,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200605,PL_2026_V1,ELIGIBLE,
APP200606,PL_2026_V1,ELIGIBLE,
APP200607,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200608,PL_2026_V1,INELIGIBLE,FOIR
APP200609,PL_2026_V1,ELIGIBLE,
APP200610,PL_2026_V1,ELIGIBLE,
APP200611,PL_2026_V1,ELIGIBLE,
APP200612,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200613,PL_2026_V1,ELIGIBLE,
APP200614,PL_2026_V1,ELIGIBLE,
APP200615,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200616,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200617,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200618,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200619,PL_2026_V1,ELIGIBLE,
APP200620,PL_2026_V1,ELIGIBLE,
APP200621,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200622,PL_2026_V1,ELIGIBLE,
APP200623,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200624,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200625,PL_2026_V1,ELIGIBLE,
APP200626,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200627,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200628,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200629,PL_2026_V1,ELIGIBLE,
APP200630,PL_2026_V1,ELIGIBLE,
APP200631,PL_2026_V1,ELIGIBLE,
APP200632,PL_2026_V1,ELIGIBLE,
APP200633,PL_2026_V1,ELIGIBLE,
APP200634,PL_2026_V1,ELIGIBLE,
APP200635,PL_2026_V1,ELIGIBLE,
APP200636,PL_2026_V1,ELIGIBLE,
APP200637,PL_2026_V1,ELIGIBLE,
APP200638,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200639,PL_2026_V1,ELIGIBLE,
APP200640,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200641,PL_2026_V1,ELIGIBLE,
APP200642,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200643,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200644,PL_2026_V1,ELIGIBLE,
APP200645,PL_2026_V1,ELIGIBLE,
APP200646,PL_2026_V1,ELIGIBLE,
APP200647,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200648,PL_2026_V1,ELIGIBLE,
APP200649,PL_2026_V1,ELIGIBLE,
APP200650,PL_2026_V1,ELIGIBLE,
APP200651,PL_2026_V1,ELIGIBLE,
APP200652,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200653,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200654,PL_2026_V1,ELIGIBLE,
APP200655,PL_2026_V1,ELIGIBLE,
APP200656,PL_2026_V1,ELIGIBLE,
APP200657,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200658,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200659,PL_2026_V1,INELIGIBLE,FOIR
APP200660,PL_2026_V1,ELIGIBLE,
APP200661,PL_2026_V1,ELIGIBLE,
APP200662,PL_2026_V1,ELIGIBLE,
APP200663,PL_2026_V1,ELIGIBLE,
APP200664,PL_2026_V1,ELIGIBLE,
APP200665,PL_2026_V1,ELIGIBLE,
APP200666,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200667,PL_2026_V1,ELIGIBLE,
APP200668,PL_2026_V1,ELIGIBLE,
APP200669,PL_2026_V1,ELIGIBLE,
APP200670,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200671,PL_2026_V1,ELIGIBLE,
APP200672,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200673,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200674,PL_2026_V1,ELIGIBLE,
APP200675,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200676,PL_2026_V1,ELIGIBLE,
APP200677,PL_2026_V1,ELIGIBLE,
APP200678,PL_2026_V1,ELIGIBLE,
APP200679,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200680,PL_2026_V1,ELIGIBLE,
APP200681,PL_2026_V1,ELIGIBLE,
APP200682,PL_2026_V1,ELIGIBLE,
APP200683,PL_2026_V1,INELIGIBLE,EMPLOYMENT_TENURE
APP200684,PL_2026_V1,ELIGIBLE,
APP200685,PL_2026_V1,ELIGIBLE,
APP200686,PL_2026_V1,ELIGIBLE,
APP200687,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200688,PL_2026_V1,ELIGIBLE,
APP200689,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200690,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200691,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200692,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200693,PL_2026_V1,ELIGIBLE,
APP200694,PL_2026_V1,ELIGIBLE,
APP200695,PL_2026_V1,ELIGIBLE,
APP200696,PL_2026_V1,ELIGIBLE,
APP200697,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200698,PL_2026_V1,ELIGIBLE,
APP200699,PL_2026_V1,ELIGIBLE,
APP200700,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200701,PL_2026_V1,ELIGIBLE,
APP200702,PL_2026_V1,ELIGIBLE,
APP200703,PL_2026_V1,ELIGIBLE,
APP200704,PL_2026_V1,ELIGIBLE,
APP200705,PL_2026_V1,ELIGIBLE,
APP200706,PL_2026_V1,ELIGIBLE,
APP200707,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200708,PL_2026_V1,ELIGIBLE,
APP200709,PL_2026_V1,ELIGIBLE,
APP200710,PL_2026_V1,ELIGIBLE,
APP200711,PL_2026_V1,ELIGIBLE,
APP200712,PL_2026_V1,ELIGIBLE,
APP200713,PL_2026_V1,ELIGIBLE,
APP200714,PL_2026_V1,ELIGIBLE,
APP200715,PL_2026_V1,ELIGIBLE,
APP200716,PL_2026_V1,ELIGIBLE,
APP200717,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200718,PL_2026_V1,ELIGIBLE,
APP200719,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200720,PL_2026_V1,ELIGIBLE,
APP200721,PL_2026_V1,ELIGIBLE,
APP200722,PL_2026_V1,INELIGIBLE,FOIR
APP200723,PL_2026_V1,ELIGIBLE,
APP200724,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200725,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200726,PL_2026_V1,ELIGIBLE,
APP200727,PL_2026_V1,ELIGIBLE,
APP200728,PL_2026_V1,ELIGIBLE,
APP200729,PL_2026_V1,ELIGIBLE,
APP200730,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200731,PL_2026_V1,ELIGIBLE,
APP200732,PL_2026_V1,ELIGIBLE,
APP200733,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200734,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200735,PL_2026_V1,ELIGIBLE,
APP200736,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200737,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200738,PL_2026_V1,ELIGIBLE,
APP200739,PL_2026_V1,ELIGIBLE,
APP200740,PL_2026_V1,ELIGIBLE,
APP200741,PL_2026_V1,ELIGIBLE,
APP200742,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200743,PL_2026_V1,ELIGIBLE,
APP200744,PL_2026_V1,ELIGIBLE,
APP200745,PL_2026_V1,ELIGIBLE,
APP200746,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200747,PL_2026_V1,ELIGIBLE,
APP200748,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200749,PL_2026_V1,ELIGIBLE,
APP200750,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200751,PL_2026_V1,ELIGIBLE,
APP200752,PL_2026_V1,ELIGIBLE,
APP200753,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200754,PL_2026_V1,ELIGIBLE,
APP200755,PL_2026_V1,ELIGIBLE,
APP200756,PL_2026_V1,ELIGIBLE,
APP200757,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200758,PL_2026_V1,ELIGIBLE,
APP200759,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200760,PL_2026_V1,ELIGIBLE,
APP200761,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200762,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200763,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200764,PL_2026_V1,ELIGIBLE,
APP200765,PL_2026_V1,ELIGIBLE,
APP200766,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200767,PL_2026_V1,ELIGIBLE,
APP200768,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200769,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200770,PL_2026_V1,ELIGIBLE,
APP200771,PL_2026_V1,ELIGIBLE,
APP200772,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200773,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200774,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200775,PL_2026_V1,ELIGIBLE,
APP200776,PL_2026_V1,ELIGIBLE,
APP200777,PL_2026_V1,ELIGIBLE,
APP200778,PL_2026_V1,ELIGIBLE,
APP200779,PL_2026_V1,ELIGIBLE,
APP200780,PL_2026_V1,ELIGIBLE,
APP200781,PL_2026_V1,ELIGIBLE,
APP200782,PL_2026_V1,INELIGIBLE,FOIR
APP200783,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200784,PL_2026_V1,ELIGIBLE,
APP200785,PL_2026_V1,ELIGIBLE,
APP200786,PL_2026_V1,ELIGIBLE,
APP200787,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200788,PL_2026_V1,ELIGIBLE,
APP200789,PL_2026_V1,ELIGIBLE,
APP200790,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200791,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200792,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200793,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200794,PL_2026_V1,ELIGIBLE,
APP200795,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200796,PL_2026_V1,ELIGIBLE,
APP200797,PL_2026_V1,ELIGIBLE,
APP200798,PL_2026_V1,ELIGIBLE,
APP200799,PL_2026_V1,ELIGIBLE,
APP200800,PL_2026_V1,ELIGIBLE,
APP200801,PL_2026_V1,ELIGIBLE,
APP200802,PL_2026_V1,ELIGIBLE,
APP200803,PL_2026_V1,ELIGIBLE,
APP200804,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200805,PL_2026_V1,ELIGIBLE,
APP200806,PL_2026_V1,ELIGIBLE,
APP200807,PL_2026_V1,ELIGIBLE,
APP200808,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200809,PL_2026_V1,ELIGIBLE,
APP200810,PL_2026_V1,ELIGIBLE,
APP200811,PL_2026_V1,ELIGIBLE,
APP200812,PL_2026_V1,ELIGIBLE,
APP200813,PL_2026_V1,ELIGIBLE,
APP200814,PL_2026_V1,ELIGIBLE,
APP200815,PL_2026_V1,ELIGIBLE,
APP200816,PL_2026_V1,ELIGIBLE,
APP200817,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200818,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200819,PL_2026_V1,ELIGIBLE,
APP200820,PL_2026_V1,ELIGIBLE,
APP200821,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200822,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200823,PL_2026_V1,ELIGIBLE,
APP200824,PL_2026_V1,ELIGIBLE,
APP200825,PL_2026_V1,ELIGIBLE,
APP200826,PL_2026_V1,ELIGIBLE,
APP200827,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200828,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200829,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200830,PL_2026_V1,ELIGIBLE,
APP200831,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200832,PL_2026_V1,ELIGIBLE,
APP200833,PL_2026_V1,ELIGIBLE,
APP200834,PL_2026_V1,ELIGIBLE,
APP200835,PL_2026_V1,ELIGIBLE,
APP200836,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200837,PL_2026_V1,ELIGIBLE,
APP200838,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200839,PL_2026_V1,ELIGIBLE,
APP200840,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200841,PL_2026_V1,ELIGIBLE,
APP200842,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200843,PL_2026_V1,INELIGIBLE,MIN_INCOME|FOIR
APP200844,PL_2026_V1,ELIGIBLE,
APP200845,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200846,PL_2026_V1,ELIGIBLE,
APP200847,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200848,PL_2026_V1,ELIGIBLE,
APP200849,PL_2026_V1,ELIGIBLE,
APP200850,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200851,PL_2026_V1,ELIGIBLE,
APP200852,PL_2026_V1,ELIGIBLE,
APP200853,PL_2026_V1,ELIGIBLE,
APP200854,PL_2026_V1,ELIGIBLE,
APP200855,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200856,PL_2026_V1,ELIGIBLE,
APP200857,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200858,PL_2026_V1,ELIGIBLE,
APP200859,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200860,PL_2026_V1,ELIGIBLE,
APP200861,PL_2026_V1,ELIGIBLE,
APP200862,PL_2026_V1,ELIGIBLE,
APP200863,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200864,PL_2026_V1,ELIGIBLE,
APP200865,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200866,PL_2026_V1,ELIGIBLE,
APP200867,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200868,PL_2026_V1,ELIGIBLE,
APP200869,PL_2026_V1,ELIGIBLE,
APP200870,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200871,PL_2026_V1,ELIGIBLE,
APP200872,PL_2026_V1,ELIGIBLE,
APP200873,PL_2026_V1,ELIGIBLE,
APP200874,PL_2026_V1,ELIGIBLE,
APP200875,PL_2026_V1,ELIGIBLE,
APP200876,PL_2026_V1,ELIGIBLE,
APP200877,PL_2026_V1,ELIGIBLE,
APP200878,PL_2026_V1,ELIGIBLE,
APP200879,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200880,PL_2026_V1,ELIGIBLE,
APP200881,PL_2026_V1,ELIGIBLE,
APP200882,PL_2026_V1,ELIGIBLE,
APP200883,PL_2026_V1,ELIGIBLE,
APP200884,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200885,PL_2026_V1,ELIGIBLE,
APP200886,PL_2026_V1,ELIGIBLE,
APP200887,PL_2026_V1,ELIGIBLE,
APP200888,PL_2026_V1,ELIGIBLE,
APP200889,PL_2026_V1,ELIGIBLE,
APP200890,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200891,PL_2026_V1,ELIGIBLE,
APP200892,PL_2026_V1,ELIGIBLE,
APP200893,PL_2026_V1,ELIGIBLE,
APP200894,PL_2026_V1,ELIGIBLE,
APP200895,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200896,PL_2026_V1,ELIGIBLE,
APP200897,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200898,PL_2026_V1,ELIGIBLE,
APP200899,PL_2026_V1,ELIGIBLE,
APP200900,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200901,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200902,PL_2026_V1,ELIGIBLE,
APP200903,PL_2026_V1,ELIGIBLE,
APP200904,PL_2026_V1,ELIGIBLE,
APP200905,PL_2026_V1,ELIGIBLE,
APP200906,PL_2026_V1,ELIGIBLE,
APP200907,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200908,PL_2026_V1,ELIGIBLE,
APP200909,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200910,PL_2026_V1,ELIGIBLE,
APP200911,PL_2026_V1,ELIGIBLE,
APP200912,PL_2026_V1,ELIGIBLE,
APP200913,PL_2026_V1,ELIGIBLE,
APP200914,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200915,PL_2026_V1,ELIGIBLE,
APP200916,PL_2026_V1,ELIGIBLE,
APP200917,PL_2026_V1,ELIGIBLE,
APP200918,PL_2026_V1,ELIGIBLE,
APP200919,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200920,PL_2026_V1,ELIGIBLE,
APP200921,PL_2026_V1,ELIGIBLE,
APP200922,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200923,PL_2026_V1,ELIGIBLE,
APP200924,PL_2026_V1,ELIGIBLE,
APP200925,PL_2026_V1,ELIGIBLE,
APP200926,PL_2026_V1,ELIGIBLE,
APP200927,PL_2026_V1,ELIGIBLE,
APP200928,PL_2026_V1,ELIGIBLE,
APP200929,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200930,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200931,PL_2026_V1,ELIGIBLE,
APP200932,PL_2026_V1,ELIGIBLE,
APP200933,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200934,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200935,PL_2026_V1,ELIGIBLE,
APP200936,PL_2026_V1,ELIGIBLE,
APP200937,PL_2026_V1,ELIGIBLE,
APP200938,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200939,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200940,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200941,PL_2026_V1,ELIGIBLE,
APP200942,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200943,PL_2026_V1,ELIGIBLE,
APP200944,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200945,PL_2026_V1,ELIGIBLE,
APP200946,PL_2026_V1,ELIGIBLE,
APP200947,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200948,PL_2026_V1,ELIGIBLE,
APP200949,PL_2026_V1,ELIGIBLE,
APP200950,PL_2026_V1,INELIGIBLE,BUREAU_SCORE|FOIR
APP200951,PL_2026_V1,ELIGIBLE,
APP200952,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200953,PL_2026_V1,ELIGIBLE,
APP200954,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200955,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200956,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200957,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200958,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200959,PL_2026_V1,ELIGIBLE,
APP200960,PL_2026_V1,ELIGIBLE,
APP200961,PL_2026_V1,INELIGIBLE,MIN_INCOME
APP200962,PL_2026_V1,ELIGIBLE,
APP200963,PL_2026_V1,ELIGIBLE,
APP200964,PL_2026_V1,ELIGIBLE,
APP200965,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200966,PL_2026_V1,ELIGIBLE,
APP200967,PL_2026_V1,ELIGIBLE,
APP200968,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200969,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200970,PL_2026_V1,ELIGIBLE,
APP200971,PL_2026_V1,ELIGIBLE,
APP200972,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP200973,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200974,PL_2026_V1,ELIGIBLE,
APP200975,PL_2026_V1,ELIGIBLE,
APP200976,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200977,PL_2026_V1,ELIGIBLE,
APP200978,PL_2026_V1,ELIGIBLE,
APP200979,PL_2026_V1,ELIGIBLE,
APP200980,PL_2026_V1,ELIGIBLE,
APP200981,PL_2026_V1,ELIGIBLE,
APP200982,PL_2026_V1,ELIGIBLE,
APP200983,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200984,PL_2026_V1,ELIGIBLE,
APP200985,PL_2026_V1,ELIGIBLE,
APP200986,PL_2026_V1,ELIGIBLE,
APP200987,PL_2026_V1,ELIGIBLE,
APP200988,PL_2026_V1,ELIGIBLE,
APP200989,PL_2026_V1,ELIGIBLE,
APP200990,PL_2026_V1,ELIGIBLE,
APP200991,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200992,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200993,PL_2026_V1,ELIGIBLE,
APP200994,PL_2026_V1,ELIGIBLE,
APP200995,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP200996,PL_2026_V1,ELIGIBLE,
APP200997,PL_2026_V1,ELIGIBLE,
APP200998,PL_2026_V1,ELIGIBLE,
APP200999,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP201000,PL_2026_V1,ELIGIBLE,
APP201001,PL_2026_V1,INELIGIBLE,BUREAU_SCORE
APP201002,PL_2026_V1,ELIGIBLE,
APP201003,PL_2026_V1,INELIGIBLE,MIN_INCOME|BUREAU_SCORE
APP201004,PL_2026_V1,INELIGIBLE,FOIR
APP201005,PL_2026_V1,ELIGIBLE,
