application_id,device_reuse_count_30d,applications_last_7d,location_mismatch,bank_account_age_months,document_anomaly_score,income_mismatch_score,fraud_label
APP200603,0,0,0,8,0.001,0.069,0
APP200604,0,0,0,50,0.082,0.278,0
APP200605,0,0,0,18,0.001,0.102,0
APP200606,1,0,0,43,0.118,0.082,0
APP200607,0,0,0,20,0.005,0.116,0
APP200608,0,1,0,6,0.059,0.045,0
APP200609,0,1,0,18,0.003,0.136,0
APP200610,0,0,0,48,0.014,0.3,0
APP200611,0,0,0,24,0.002,0.145,0
APP200612,0,1,0,22,0.026,0.066,0
APP200613,0,0,0,36,0.048,0.027,0
APP200614,0,0,0,27,0.007,0.058,0
APP200615,0,0,0,3,0.114,0.08,0
APP200616,0,1,0,20,0.013,0.093,0
APP200617,1,2,0,38,0.071,0.005,0
APP200618,0,0,0,19,0.005,0.128,0
APP200619,0,0,0,14,0.121,0.143,0
APP200620,0,0,0,20,0.018,0.233,0
APP200621,1,0,0,4,0.006,0.19,0
APP200622,1,0,0,17,0.034,0.108,0
APP200623,1,0,0,39,0.017,0.033,0
APP200624,0,0,0,20,0.033,0.071,0
APP200625,1,1,0,17,0.133,0.001,0
APP200626,0,0,0,48,0.009,0.004,0
APP200627,1,0,0,53,0.015,0.176,0
APP200628,0,1,0,27,0.006,0.225,0
APP200629,0,0,0,9,0.14,0.018,0
APP200630,0,0,0,26,0.037,0.007,0
APP200631,0,0,0,17,0.047,0.013,0
APP200632,1,0,0,43,0.099,0.052,0
APP200633,1,0,0,7,0.147,0.035,0
APP200634,1,0,0,19,0.004,0.059,0
APP200635,1,0,0,48,0.001,0.042,0
APP200636,1,1,0,39,0.102,0.131,0
APP200637,0,0,0,28,0.001,0.023,0
APP200638,0,0,0,59,0.031,0.017,0
APP200639,0,0,0,23,0.004,0.134,0
APP200640,1,0,0,25,0.014,0.005,0
APP200641,0,1,0,22,0.007,0.125,0
APP200642,0,1,1,21,0.032,0.035,0
APP200643,1,0,0,35,0.068,0.013,0
APP200644,0,0,0,9,0.033,0.04,0
APP200645,1,0,0,36,0.052,0.198,1
APP200646,0,0,0,17,0.034,0.109,0
APP200647,0,0,0,25,0.028,0.132,0
APP200648,1,0,0,9,0.0,0.118,0
APP200649,0,0,0,19,0.0,0.042,0
APP200650,0,1,0,27,0.054,0.114,0
APP200651,1,1,0,25,0.05,0.042,0
APP200652,1,0,0,19,0.012,0.021,0
APP200653,0,2,0,23,0.118,0.062,0
APP200654,0,0,0,28,0.067,0.113,0
APP200655,0,0,0,16,0.062,0.156,0
APP200656,0,2,0,37,0.012,0.215,0
APP200657,0,0,0,37,0.016,0.032,0
APP200658,1,0,1,22,0.026,0.142,0
APP200659,0,1,0,25,0.041,0.099,0
APP200660,1,0,0,7,0.109,0.08,0
APP200661,1,3,0,23,0.005,0.055,0
APP200662,0,2,0,29,0.063,0.413,0
APP200663,0,2,0,33,0.027,0.07,0
APP200664,0,0,0,13,0.019,0.267,0
APP200665,0,0,0,7,0.019,0.056,0
APP200666,0,0,0,18,0.016,0.319,0
APP200667,1,0,0,20,0.035,0.343,0
APP200668,0,0,0,28,0.006,0.141,0
APP200669,0,0,0,11,0.07,0.05,0
APP200670,0,1,0,37,0.002,0.165,1
APP200671,0,1,0,19,0.041,0.168,0
APP200672,0,0,0,53,0.133,0.157,0
APP200673,1,0,0,13,0.024,0.002,0
APP200674,1,0,0,4,0.088,0.321,0
APP200675,0,1,0,24,0.064,0.256,0
APP200676,0,1,0,6,0.072,0.049,0
APP200677,0,0,0,15,0.0,0.015,0
APP200678,0,0,0,33,0.016,0.042,0
APP200679,0,0,0,25,0.082,0.237,0
APP200680,0,0,0,51,0.025,0.112,0
APP200681,0,2,0,33,0.006,0.002,0
APP200682,1,1,0,10,0.039,0.104,0
APP200683,0,1,0,15,0.018,0.204,0
APP200684,0,1,0,16,0.071,0.022,0
APP200685,0,0,0,43,0.018,0.265,0
APP200686,1,0,0,26,0.082,0.028,0
APP200687,0,0,0,48,0.113,0.203,0
APP200688,0,0,0,18,0.108,0.015,0
APP200689,0,0,0,35,0.092,0.053,0
APP200690,0,0,0,12,0.037,0.028,0
APP200691,0,1,0,14,0.022,0.103,0
APP200692,0,1,0,14,0.005,0.124,0
APP200693,0,0,0,26,0.002,0.004,0
APP200694,0,0,0,28,0.006,0.027,1
APP200695,0,0,0,27,0.007,0.075,0
APP200696,0,0,0,22,0.116,0.087,0
APP200697,0,0,0,12,0.144,0.036,0
APP200698,0,0,0,13,0.03,0.017,0
APP200699,1,0,0,32,0.025,0.096,0
APP200700,0,0,0,16,0.029,0.031,0
APP200701,0,0,0,38,0.015,0.217,0
APP200702,0,0,1,15,0.007,0.125,0
APP200703,0,0,0,29,0.17,0.072,0
APP200704,0,1,0,39,0.067,0.018,0
APP200705,0,0,0,16,0.043,0.046,0
APP200706,0,0,0,23,0.012,0.005,0
APP200707,0,1,1,12,0.001,0.033,0
APP200708,0,0,0,15,0.049,0.184,0
APP200709,0,0,1,68,0.046,0.082,0
APP200710,0,2,0,27,0.001,0.11,0
APP200711,0,0,0,24,0.009,0.382,0
APP200712,1,1,0,27,0.069,0.036,0
APP200713,0,0,0,7,0.016,0.087,0
APP200714,0,0,0,11,0.094,0.036,0
APP200715,0,0,0,23,0.004,0.03,0
APP200716,0,0,0,14,0.002,0.106,0
APP200717,2,0,0,15,0.216,0.143,0
APP200718,0,0,0,16,0.025,0.106,0
APP200719,0,2,0,14,0.061,0.016,0
APP200720,0,1,0,15,0.021,0.081,0
APP200721,0,0,0,4,0.074,0.072,0
APP200722,0,0,0,7,0.022,0.238,0
APP200723,0,0,0,49,0.011,0.032,0
APP200724,0,1,0,22,0.004,0.037,0
APP200725,0,0,0,13,0.003,0.103,0
APP200726,0,1,0,14,0.044,0.077,0
APP200727,0,0,0,12,0.002,0.025,0
APP200728,0,0,0,65,0.067,0.056,0
APP200729,1,0,1,19,0.047,0.109,0
APP200730,0,1,0,10,0.016,0.09,0
APP200731,1,0,0,16,0.009,0.012,0
APP200732,0,0,0,39,0.023,0.018,0
APP200733,1,0,0,2,0.004,0.074,0
APP200734,0,0,0,22,0.089,0.127,0
APP200735,0,0,0,14,0.024,0.088,0
APP200736,1,0,0,41,0.012,0.01,0
APP200737,1,1,0,15,0.169,0.039,0
APP200738,0,0,0,35,0.022,0.095,0
APP200739,1,0,0,15,0.033,0.218,0
APP200740,1,0,0,77,0.006,0.009,0
APP200741,0,0,0,61,0.038,0.092,0
APP200742,1,0,0,2,0.06,0.043,0
APP200743,0,1,0,14,0.017,0.014,0
APP200744,0,0,0,2,0.138,0.019,0
APP200745,0,1,0,36,0.017,0.015,0
APP200746,0,0,0,5,0.011,0.086,0
APP200747,0,0,0,22,0.077,0.121,0
APP200748,0,1,0,37,0.024,0.049,0
APP200749,1,0,0,6,0.028,0.023,0
APP200750,2,1,0,12,0.036,0.016,0
APP200751,1,0,0,31,0.001,0.12,0
APP200752,0,1,0,45,0.039,0.041,0
APP200753,0,0,0,36,0.078,0.029,0
APP200754,0,1,0,28,0.014,0.039,0
APP200755,1,0,0,27,0.015,0.096,0
APP200756,0,0,0,24,0.037,0.005,0
APP200757,1,0,0,42,0.018,0.102,0
APP200758,0,0,0,33,0.235,0.323,0
APP200759,0,2,0,16,0.014,0.002,0
APP200760,0,0,0,12,0.019,0.025,0
APP200761,0,1,0,7,0.016,0.006,0
APP200762,0,0,0,8,0.09,0.046,0
APP200763,0,2,0,32,0.022,0.053,0
APP200764,0,1,0,31,0.042,0.004,0
APP200765,0,0,0,20,0.03,0.102,0
APP200766,0,1,0,29,0.085,0.03,0
APP200767,0,0,1,11,0.049,0.053,0
APP200768,0,0,1,26,0.04,0.044,0
APP200769,0,2,0,19,0.072,0.172,0
APP200770,1,0,0,27,0.031,0.086,0
APP200771,0,0,0,22,0.004,0.079,0
APP200772,3,0,0,22,0.036,0.225,0
APP200773,0,1,0,8,0.144,0.025,0
APP200774,1,3,0,82,0.045,0.193,1
APP200775,0,1,0,22,0.017,0.009,1
APP200776,0,2,0,9,0.028,0.06,0
APP200777,2,0,0,21,0.134,0.096,0
APP200778,0,0,0,24,0.028,0.074,0
APP200779,0,0,1,16,0.014,0.15,0
APP200780,1,0,0,19,0.077,0.105,0
APP200781,1,0,0,9,0.091,0.092,0
APP200782,0,0,0,19,0.0,0.062,0
APP200783,0,1,0,31,0.025,0.078,0
APP200784,0,0,0,10,0.015,0.055,0
APP200785,1,0,0,26,0.054,0.105,0
APP200786,0,0,0,4,0.073,0.041,0
APP200787,0,2,0,15,0.013,0.003,0
APP200788,0,0,0,20,0.006,0.109,0
APP200789,0,1,0,12,0.007,0.087,0
APP200790,0,0,0,22,0.001,0.035,0
APP200791,0,1,0,17,0.011,0.085,0
APP200792,1,2,0,21,0.014,0.045,1
APP200793,0,0,0,18,0.037,0.023,0
APP200794,1,1,0,6,0.024,0.109,0
APP200795,0,1,0,42,0.051,0.104,0
APP200796,0,0,0,30,0.24,0.126,0
APP200797,0,0,0,32,0.048,0.04,0
APP200798,0,1,0,21,0.057,0.046,0
APP200799,0,0,0,33,0.121,0.454,0
APP200800,0,0,0,23,0.03,0.123,0
APP200801,0,0,0,69,0.046,0.142,0
APP200802,0,0,0,8,0.114,0.001,0
APP200803,0,0,0,35,0.045,0.008,0
APP200804,0,1,0,25,0.013,0.02,0
APP200805,0,0,0,7,0.156,0.112,0
APP200806,0,0,0,25,0.046,0.051,0
APP200807,0,0,0,31,0.018,0.231,0
APP200808,0,1,0,17,0.008,0.041,0
APP200809,1,0,0,7,0.022,0.329,0
APP200810,0,0,0,17,0.069,0.085,0
APP200811,0,1,0,24,0.004,0.008,0
APP200812,0,0,0,35,0.065,0.109,0
APP200813,1,1,0,39,0.007,0.156,0
APP200814,0,0,0,21,0.031,0.121,0
APP200815,1,0,0,16,0.028,0.188,0
APP200816,0,0,0,6,0.064,0.099,0
APP200817,0,1,0,45,0.024,0.1,0
APP200818,0,0,0,30,0.037,0.113,0
APP200819,1,0,0,20,0.006,0.264,0
APP200820,1,1,0,25,0.004,0.051,0
APP200821,0,0,0,67,0.069,0.004,0
APP200822,0,1,0,21,0.074,0.285,0
APP200823,1,0,0,19,0.064,0.188,1
APP200824,2,1,0,34,0.007,0.149,1
APP200825,0,0,0,51,0.016,0.124,0
APP200826,0,0,0,15,0.014,0.002,0
APP200827,0,1,0,12,0.009,0.047,0
APP200828,0,1,0,29,0.01,0.003,0
APP200829,0,0,0,16,0.001,0.14,0
APP200830,2,0,0,17,0.014,0.09,0
APP200831,1,1,0,18,0.006,0.055,0
APP200832,1,1,0,44,0.016,0.047,0
APP200833,1,0,0,15,0.075,0.075,0
APP200834,0,0,0,22,0.001,0.2,0
APP200835,0,1,0,48,0.055,0.105,0
APP200836,0,1,0,19,0.078,0.187,0
APP200837,0,0,0,44,0.003,0.219,0
APP200838,0,0,0,8,0.041,0.047,0
APP200839,2,0,1,39,0.0,0.046,0
APP200840,0,0,0,44,0.09,0.231,0
APP200841,0,2,0,30,0.002,0.006,0
APP200842,1,1,0,20,0.001,0.051,0
APP200843,0,0,0,19,0.002,0.148,0
APP200844,0,0,0,17,0.043,0.03,0
APP200845,0,0,0,39,0.001,0.298,0
APP200846,1,1,0,29,0.014,0.137,0
APP200847,0,0,0,30,0.159,0.016,0
APP200848,0,0,0,15,0.155,0.199,0
APP200849,0,1,0,24,0.007,0.01,0
APP200850,0,1,0,34,0.006,0.037,0
APP200851,0,0,0,12,0.053,0.093,0
APP200852,0,2,0,21,0.004,0.123,0
APP200853,0,1,0,25,0.146,0.024,0
APP200854,0,0,0,29,0.015,0.306,0
APP200855,0,1,0,6,0.006,0.297,0
APP200856,1,0,0,27,0.055,0.031,0
APP200857,0,0,0,10,0.002,0.058,0
APP200858,1,3,0,19,0.011,0.01,0
APP200859,0,0,0,42,0.042,0.152,0
APP200860,0,0,0,41,0.06,0.012,0
APP200861,0,1,0,7,0.048,0.005,0
APP200862,0,0,0,20,0.092,0.025,0
APP200863,0,0,0,25,0.002,0.014,0
APP200864,1,1,0,17,0.057,0.063,0
APP200865,1,0,0,22,0.025,0.108,0
APP200866,0,0,0,19,0.066,0.11,0
APP200867,0,0,0,13,0.044,0.064,0
APP200868,0,0,0,9,0.005,0.083,0
APP200869,1,0,0,11,0.03,0.161,0
APP200870,0,0,0,17,0.051,0.011,0
APP200871,0,1,0,19,0.074,0.17,0
APP200872,0,2,0,16,0.001,0.201,0
APP200873,0,0,0,26,0.01,0.122,0
APP200874,0,0,0,31,0.069,0.007,1
APP200875,0,1,0,14,0.007,0.084,0
APP200876,0,1,0,55,0.015,0.098,0
APP200877,0,0,1,23,0.077,0.106,0
APP200878,0,1,0,38,0.055,0.068,0
APP200879,0,1,0,15,0.032,0.044,0
APP200880,0,1,1,35,0.052,0.032,0
APP200881,0,0,0,11,0.019,0.112,0
APP200882,2,0,0,6,0.002,0.036,0
APP200883,1,1,0,44,0.018,0.061,0
APP200884,0,0,0,13,0.043,0.067,0
APP200885,0,0,0,25,0.068,0.059,0
APP200886,0,1,0,43,0.007,0.155,0
APP200887,0,1,0,28,0.025,0.296,0
APP200888,2,0,0,39,0.018,0.024,0
APP200889,0,1,0,15,0.147,0.213,0
APP200890,1,1,0,23,0.038,0.021,0
APP200891,0,0,0,23,0.031,0.039,0
APP200892,1,0,0,32,0.13,0.226,0
APP200893,1,0,0,6,0.009,0.158,0
APP200894,0,0,0,36,0.048,0.036,0
APP200895,0,1,0,30,0.004,0.082,0
APP200896,0,0,0,30,0.006,0.05,0
APP200897,0,1,0,34,0.032,0.072,0
APP200898,0,1,0,25,0.013,0.088,0
APP200899,1,0,0,29,0.038,0.08,0
APP200900,1,0,0,4,0.005,0.029,0
APP200901,0,0,0,55,0.01,0.05,0
APP200902,0,0,0,16,0.07,0.052,0
APP200903,0,0,0,30,0.007,0.062,0
APP200904,0,0,0,16,0.034,0.124,0
APP200905,1,2,0,15,0.196,0.202,0
APP200906,0,2,0,68,0.011,0.053,0
APP200907,1,0,0,43,0.037,0.092,0
APP200908,0,0,0,11,0.139,0.071,0
APP200909,0,1,0,58,0.038,0.066,0
APP200910,0,0,0,14,0.009,0.139,0
APP200911,1,0,0,27,0.002,0.045,0
APP200912,1,0,0,13,0.022,0.215,0
APP200913,2,1,0,32,0.121,0.073,0
APP200914,1,0,0,14,0.214,0.034,0
APP200915,0,1,0,45,0.139,0.057,0
APP200916,0,1,0,23,0.013,0.005,0
APP200917,1,0,0,28,0.019,0.07,0
APP200918,0,0,0,23,0.001,0.057,1
APP200919,0,1,0,23,0.036,0.054,0
APP200920,0,0,1,4,0.047,0.032,0
APP200921,0,0,0,16,0.008,0.136,0
APP200922,0,0,1,17,0.021,0.197,0
APP200923,0,0,0,10,0.009,0.004,0
APP200924,0,0,0,18,0.106,0.035,0
APP200925,0,0,0,31,0.014,0.275,0
APP200926,0,0,0,9,0.03,0.001,0
APP200927,0,1,0,16,0.02,0.075,0
APP200928,1,1,0,10,0.003,0.318,0
APP200929,0,0,0,18,0.032,0.024,0
APP200930,1,2,0,41,0.007,0.112,0
APP200931,1,1,0,35,0.023,0.111,1
APP200932,2,0,0,24,0.013,0.016,0
APP200933,0,1,0,16,0.082,0.157,0
APP200934,0,0,0,21,0.005,0.043,0
APP200935,0,0,0,8,0.014,0.048,0
APP200936,2,0,0,40,0.094,0.106,0
APP200937,1,0,0,19,0.025,0.08,0
APP200938,1,3,0,12,0.123,0.291,1
APP200939,1,1,0,22,0.012,0.01,0
APP200940,0,0,0,18,0.015,0.072,0
APP200941,0,0,0,29,0.055,0.083,0
APP200942,0,0,0,16,0.005,0.087,0
APP200943,2,0,0,16,0.005,0.116,0
APP200944,0,0,0,61,0.093,0.053,0
APP200945,0,1,0,22,0.004,0.252,0
APP200946,1,1,0,25,0.084,0.241,0
APP200947,1,0,0,11,0.111,0.048,0
APP200948,2,1,0,12,0.0,0.021,0
APP200949,0,0,0,18,0.0,0.007,0
APP200950,1,1,0,17,0.02,0.079,0
APP200951,0,0,0,9,0.078,0.035,0
APP200952,0,0,0,15,0.055,0.229,0
APP200953,1,0,0,13,0.03,0.048,0
APP200954,2,0,0,10,0.0,0.033,0
APP200955,0,2,0,38,0.03,0.07,0
APP200956,0,1,0,24,0.078,0.155,0
APP200957,0,0,0,45,0.177,0.037,0
APP200958,1,0,0,20,0.282,0.126,0
APP200959,0,2,0,52,0.113,0.005,0
APP200960,0,0,0,23,0.001,0.033,0
APP200961,1,0,0,17,0.025,0.092,0
APP200962,1,1,0,5,0.011,0.088,0
APP200963,0,0,0,21,0.024,0.149,0
APP200964,0,1,0,26,0.124,0.035,0
APP200965,0,0,0,27,0.153,0.118,0
APP200966,1,4,0,18,0.056,0.243,1
APP200967,0,0,0,28,0.036,0.124,0
APP200968,0,0,0,6,0.024,0.007,0
APP200969,0,1,0,9,0.041,0.053,0
APP200970,0,0,0,40,0.059,0.208,0
APP200971,0,1,0,31,0.043,0.052,0
APP200972,0,0,0,24,0.053,0.08,0
APP200973,1,0,0,50,0.137,0.227,0
APP200974,1,0,0,14,0.048,0.076,0
APP200975,1,0,0,12,0.037,0.167,0
APP200976,0,1,0,20,0.027,0.054,0
APP200977,0,0,0,16,0.002,0.024,0
APP200978,1,0,0,31,0.01,0.061,0
APP200979,1,1,0,44,0.0,0.196,0
APP200980,0,0,0,47,0.01,0.043,0
APP200981,0,0,0,22,0.036,0.171,0
APP200982,0,0,0,14,0.055,0.069,0
APP200983,1,1,0,30,0.038,0.158,0
APP200984,0,0,0,43,0.035,0.014,0
APP200985,0,0,0,31,0.006,0.112,0
APP200986,1,0,0,17,0.089,0.12,0
APP200987,0,1,0,27,0.131,0.051,0
APP200988,2,1,0,20,0.117,0.03,1
APP200989,1,1,0,24,0.02,0.054,0
APP200990,1,0,0,21,0.016,0.099,0
APP200991,0,1,0,28,0.013,0.031,0
APP200992,0,0,0,27,0.013,0.081,0
APP200993,0,0,0,22,0.0,0.175,0
APP200994,0,0,0,34,0.058,0.03,0
APP200995,0,0,0,19,0.013,0.122,0
APP200996,0,1,0,18,0.002,0.037,0
APP200997,1,0,0,13,0.071,0.064,0
APP200998,0,1,0,23,0.038,0.168,0
APP200999,0,0,0,62,0.032,0.027,0
APP201000,0,1,0,28,0.039,0.165,0
APP201001,0,1,0,15,0.051,0.011,0
APP201002,0,0,0,23,0.006,0.069,0
APP201003,1,0,0,13,0.003,0.143,0
APP201004,0,0,0,20,0.189,0.086,0
APP201005,0,2,0,31,0.105,0.03,1
APP201006,1,1,1,19,0.037,0.166,0
APP201007,0,0,0,16,0.004,0.265,0
APP201008,0,1,1,28,0.002,0.046,1
APP201009,0,0,0,44,0.091,0.003,0
APP201010,1,1,0,17,0.033,0.036,0
APP201011,1,0,0,22,0.107,0.129,0
APP201012,0,0,0,13,0.005,0.006,0
APP201013,0,0,0,39,0.013,0.115,0
APP201014,0,0,0,70,0.013,0.119,0
APP201015,0,0,0,31,0.023,0.033,0
APP201016,1,0,0,12,0.021,0.028,0
APP201017,0,1,0,19,0.067,0.078,0
APP201018,1,1,0,20,0.03,0.121,0
APP201019,0,2,0,9,0.023,0.121,0
APP201020,0,2,0,28,0.05,0.106,0
APP201021,1,0,0,39,0.0,0.078,0
APP201022,0,0,0,16,0.076,0.124,0
APP201023,0,0,0,6,0.052,0.105,0
APP201024,0,0,0,15,0.07,0.004,0
APP201025,1,0,0,10,0.073,0.03,0
APP201026,0,3,0,4,0.061,0.087,0
APP201027,1,2,0,26,0.002,0.074,0
APP201028,0,0,0,12,0.006,0.212,0
APP201029,0,0,0,22,0.004,0.101,0
APP201030,0,0,0,30,0.057,0.126,0
APP201031,0,0,0,22,0.086,0.082,0
APP201032,0,0,0,33,0.239,0.025,0
APP201033,0,0,0,37,0.07,0.028,0
APP201034,0,1,0,16,0.059,0.103,0
APP201035,0,2,0,12,0.049,0.052,0
APP201036,0,0,0,65,0.01,0.071,0
APP201037,0,1,0,40,0.005,0.071,0
APP201038,0,1,0,33,0.003,0.284,0
APP201039,0,3,0,5,0.003,0.068,0
APP201040,0,0,0,14,0.147,0.005,0
APP201041,0,0,0,44,0.041,0.08,0
APP201042,0,0,0,9,0.001,0.046,0
APP201043,0,0,0,15,0.029,0.016,0
APP201044,0,1,0,32,0.036,0.005,0
APP201045,2,2,0,10,0.006,0.187,0
APP201046,0,0,0,9,0.011,0.127,0
APP201047,1,0,0,50,0.066,0.113,0
APP201048,0,0,0,30,0.101,0.145,0
APP201049,0,0,0,40,0.012,0.062,0
APP201050,0,1,0,37,0.01,0.024,0
APP201051,0,0,0,30,0.051,0.076,0
APP201052,3,0,1,16,0.027,0.058,1
APP201053,0,1,0,71,0.027,0.124,0
APP201054,2,1,0,17,0.13,0.073,0
APP201055,0,0,0,40,0.006,0.072,0
APP201056,0,1,0,6,0.044,0.036,0
APP201057,1,0,0,11,0.109,0.146,0
APP201058,0,0,0,20,0.026,0.205,0
APP201059,0,1,0,21,0.018,0.056,0
APP201060,1,3,0,13,0.03,0.04,0
APP201061,1,1,0,20,0.005,0.309,0
APP201062,1,0,0,17,0.064,0.063,0
APP201063,0,1,0,32,0.009,0.232,0
APP201064,0,1,0,11,0.02,0.075,0
APP201065,0,0,0,8,0.001,0.037,1
APP201066,1,0,0,10,0.029,0.02,0
APP201067,0,1,0,13,0.029,0.116,0
APP201068,0,1,0,14,0.032,0.031,0
APP201069,1,0,0,34,0.009,0.091,0
APP201070,0,2,0,52,0.007,0.126,0
APP201071,0,0,0,30,0.115,0.127,0
APP201072,0,0,0,35,0.235,0.061,0
APP201073,0,2,0,7,0.041,0.137,0
APP201074,0,0,0,8,0.063,0.025,0
APP201075,0,1,0,6,0.011,0.047,0
APP201076,0,0,0,29,0.008,0.024,0
APP201077,0,0,0,7,0.041,0.126,0
APP201078,0,0,0,47,0.095,0.005,0
APP201079,0,0,0,30,0.026,0.059,0
APP201080,0,0,0,14,0.013,0.009,0
APP201081,0,1,0,27,0.003,0.125,0
APP201082,0,3,0,10,0.005,0.058,0
APP201083,0,0,0,21,0.015,0.047,0
APP201084,0,0,0,30,0.014,0.159,0
APP201085,0,0,0,22,0.001,0.049,0
APP201086,1,0,0,24,0.013,0.104,0
APP201087,0,0,0,23,0.026,0.242,0
APP201088,0,0,0,10,0.007,0.062,0
APP201089,0,2,0,10,0.036,0.029,0
APP201090,0,1,0,26,0.06,0.067,0
APP201091,0,0,0,19,0.038,0.03,0
APP201092,0,1,0,25,0.002,0.032,0
APP201093,0,1,0,16,0.049,0.031,0
APP201094,0,0,0,8,0.044,0.002,0
APP201095,0,2,0,17,0.0,0.054,0
APP201096,1,0,0,10,0.044,0.158,0
APP201097,0,1,0,26,0.018,0.032,0
APP201098,0,0,0,8,0.005,0.148,0
APP201099,0,0,0,27,0.019,0.075,0
APP201100,0,0,0,17,0.014,0.151,0
APP201101,0,2,0,15,0.036,0.063,0
APP201102,1,0,0,5,0.034,0.049,0
APP201103,0,0,0,35,0.014,0.125,0
APP201104,0,0,0,24,0.01,0.063,0
APP201105,0,0,0,15,0.033,0.135,0
APP201106,0,2,0,5,0.003,0.212,0
APP201107,2,0,0,25,0.029,0.239,0
APP201108,0,0,0,25,0.041,0.007,0
APP201109,2,0,0,21,0.027,0.107,0
APP201110,1,1,0,26,0.052,0.024,0
APP201111,0,0,0,36,0.072,0.045,0
APP201112,0,1,0,55,0.045,0.041,0
APP201113,1,0,0,31,0.044,0.102,1
APP201114,2,1,0,51,0.003,0.111,0
APP201115,1,0,0,36,0.028,0.041,0
APP201116,0,1,0,12,0.016,0.021,0
APP201117,0,0,0,34,0.009,0.037,0
APP201118,1,0,0,33,0.009,0.003,0
APP201119,1,0,0,25,0.004,0.271,0
APP201120,0,0,0,11,0.015,0.055,0
APP201121,0,0,0,23,0.021,0.1,0
APP201122,0,1,0,24,0.019,0.118,0
APP201123,0,0,0,12,0.006,0.028,0
APP201124,0,0,0,8,0.149,0.082,0
APP201125,2,0,0,6,0.004,0.1,0
APP201126,0,1,0,4,0.003,0.057,0
APP201127,0,1,0,6,0.083,0.081,0
APP201128,1,0,0,27,0.099,0.195,0
APP201129,0,0,0,20,0.092,0.009,0
APP201130,0,0,0,14,0.0,0.012,0
APP201131,1,2,0,14,0.022,0.005,0
APP201132,0,0,0,21,0.027,0.142,0
APP201133,1,0,0,11,0.014,0.08,0
APP201134,0,0,0,11,0.01,0.243,0
APP201135,0,1,0,11,0.035,0.087,0
APP201136,0,1,0,21,0.008,0.125,0
APP201137,0,1,0,27,0.004,0.066,0
APP201138,0,1,1,35,0.006,0.227,0
APP201139,0,0,1,34,0.022,0.0,1
APP201140,0,0,0,35,0.02,0.055,0
APP201141,0,1,0,27,0.021,0.011,0
APP201142,0,0,0,31,0.065,0.085,0
APP201143,0,0,0,30,0.139,0.18,0
APP201144,0,1,0,31,0.0,0.05,0
APP201145,1,1,0,39,0.131,0.16,0
APP201146,0,0,0,32,0.09,0.137,0
APP201147,0,1,0,23,0.129,0.059,0
APP201148,0,1,1,13,0.055,0.065,0
APP201149,0,1,0,31,0.057,0.065,0
APP201150,0,0,0,42,0.156,0.157,0
APP201151,0,1,0,26,0.013,0.115,0
APP201152,0,0,0,21,0.031,0.033,0
APP201153,0,0,0,20,0.057,0.056,0
APP201154,0,0,0,16,0.012,0.009,0
APP201155,1,1,0,28,0.013,0.061,0
APP201156,0,0,0,6,0.052,0.089,0
APP201157,0,1,0,21,0.05,0.001,0
APP201158,0,0,0,19,0.006,0.253,0
APP201159,0,0,0,19,0.021,0.307,0
APP201160,1,0,0,46,0.019,0.101,0
APP201161,1,0,0,22,0.135,0.006,0
APP201162,1,1,0,16,0.119,0.034,0
APP201163,0,0,0,8,0.001,0.191,0
APP201164,3,0,0,21,0.018,0.319,1
APP201165,0,2,0,51,0.086,0.088,1
APP201166,0,0,0,24,0.002,0.066,0
APP201167,0,1,0,10,0.001,0.124,0
APP201168,0,0,0,28,0.025,0.179,0
APP201169,0,0,0,58,0.135,0.065,0
APP201170,0,1,0,6,0.006,0.089,0
APP201171,0,3,1,14,0.049,0.023,0
APP201172,0,0,0,16,0.021,0.031,0
APP201173,0,0,0,10,0.0,0.013,0
APP201174,0,1,0,31,0.032,0.214,0
APP201175,1,0,0,4,0.086,0.217,0
APP201176,1,0,0,24,0.001,0.035,0
APP201177,1,0,0,16,0.019,0.08,0
APP201178,1,1,0,14,0.026,0.095,0
APP201179,1,0,0,39,0.0,0.03,0
APP201180,0,0,0,49,0.049,0.127,0
APP201181,0,0,0,5,0.013,0.005,0
APP201182,0,0,1,58,0.003,0.128,0
APP201183,0,0,0,6,0.062,0.038,0
APP201184,1,0,0,6,0.056,0.077,0
APP201185,0,0,0,22,0.073,0.055,0
APP201186,0,0,0,24,0.179,0.043,0
APP201187,0,0,0,22,0.018,0.006,0
APP201188,0,0,0,7,0.037,0.035,0
APP201189,0,0,0,51,0.001,0.019,0
APP201190,1,1,0,17,0.088,0.161,0
APP201191,0,1,0,13,0.023,0.023,0
APP201192,0,0,0,27,0.006,0.001,0
APP201193,0,0,0,35,0.001,0.077,0
APP201194,1,1,0,18,0.045,0.201,0
APP201195,1,1,0,13,0.111,0.27,0
APP201196,0,0,0,12,0.161,0.064,0
APP201197,0,0,0,17,0.02,0.006,0
APP201198,0,1,0,12,0.006,0.149,0
APP201199,0,0,0,26,0.025,0.012,0
APP201200,0,0,0,25,0.004,0.035,0
APP201201,1,1,0,15,0.036,0.024,0
APP201202,0,0,0,24,0.07,0.005,0
APP201203,0,0,0,21,0.004,0.048,0
APP201204,1,0,0,30,0.003,0.155,0
APP201205,0,1,0,7,0.031,0.053,0
APP201206,0,0,0,59,0.001,0.122,0
APP201207,1,0,1,11,0.004,0.043,0
